World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
347,University of the Basque Country,Spain,2022,7,533.0,1001.0,275.0,312.0,76.0
348,University of Belgrade,Serbia,2022,1,474.0,1001.0,275.0,316.0,76.0
349,National Cheng Kung University,Taiwan,2022,3,533.0,132.0,275.0,384.0,76.0
350,University of Dundee,United Kingdom,2022,31,506.0,1001.0,133.0,437.0,76.0
351,Temple University,USA,2022,107,533.0,601.0,275.0,324.0,75.9
352,Islamic Azad University,Iran,2022,1,533.0,1001.0,275.0,319.0,75.9
353,Hannover Medical School,Germany,2022,27,533.0,1001.0,268.0,332.0,75.9
354,Simon Fraser University,Canada,2022,15,533.0,1001.0,275.0,320.0,75.9
355,Ben-Gurion University of the Negev,Israel,2022,5,533.0,1001.0,205.0,391.0,75.9
356,University of Technology Sydney,Australia,2022,10,533.0,1001.0,275.0,322.0,75.9
357,King Saud University,Saudi Arabia,2022,3,533.0,352.0,275.0,336.0,75.9
358,Shenzhen University,China,2022,41,533.0,835.0,275.0,325.0,75.8
359,Vrije Universiteit Brussel,Belgium,2022,7,450.0,1001.0,275.0,323.0,75.8
360,Macquarie University,Australia,2022,11,533.0,520.0,275.0,331.0,75.8
361,Federal University of Rio de Janeiro,Brazil,2022,3,453.0,460.0,275.0,337.0,75.8
362,Drexel University,USA,2022,108,533.0,261.0,227.0,414.0,75.8
363,Polytechnic University of Catalonia,Spain,2022,8,533.0,510.0,275.0,338.0,75.8
364,University of St Andrews,United Kingdom,2022,32,289.0,823.0,229.0,396.0,75.8
365,University of Buenos Aires,Argentina,2022,1,319.0,1001.0,275.0,330.0,75.8
366,Queen's University Belfast,United Kingdom,2022,33,397.0,999.0,275.0,328.0,75.7
367,Northwestern Polytechnical University,China,2022,42,533.0,644.0,275.0,333.0,75.7
368,Aalborg University,Denmark,2022,5,533.0,874.0,275.0,329.0,75.7
369,East China Normal University,China,2022,43,533.0,390.0,275.0,354.0,75.7
370,Peking Union Medical College,China,2022,44,533.0,1001.0,275.0,335.0,75.7
371,Linköping University,Sweden,2022,8,533.0,647.0,275.0,343.0,75.7
372,University of Otago,New Zealand,2022,2,533.0,886.0,275.0,339.0,75.7
373,University of Parma,Italy,2022,14,297.0,1001.0,93.0,521.0,75.6
374,University of Marburg,Germany,2022,28,165.0,1001.0,183.0,444.0,75.6
375,Albert Einstein College of Medicine,USA,2022,109,533.0,1001.0,275.0,341.0,75.6
376,Deakin University,Australia,2022,12,533.0,1001.0,275.0,342.0,75.6
377,Louisiana State University,USA,2022,110,458.0,281.0,275.0,370.0,75.6
378,International Institute for Management Development,Switzerland,2022,8,533.0,10.0,275.0,1001.0,75.6
379,Kyung Hee University,South Korea,2022,7,533.0,932.0,275.0,350.0,75.6
380,Capital Medical University,China,2022,45,533.0,1001.0,275.0,347.0,75.5
381,Jagiellonian University,Poland,2022,1,533.0,1001.0,275.0,349.0,75.5
382,Queensland University of Technology,Australia,2022,13,533.0,1001.0,275.0,353.0,75.5
383,Technical University of Berlin,Germany,2022,29,177.0,612.0,275.0,369.0,75.5
384,Griffith University,Australia,2022,14,533.0,1001.0,275.0,352.0,75.5
385,Pontifical Catholic University of Chile,Chile,2022,1,510.0,207.0,275.0,389.0,75.5
386,Justus Liebig University Giessen,Germany,2022,30,533.0,1001.0,275.0,355.0,75.5
387,Pohang University of Science and Technology,South Korea,2022,8,533.0,1001.0,275.0,356.0,75.5
388,East China University of Science and Technology,China,2022,46,533.0,1001.0,275.0,357.0,75.4
389,University of Science and Technology Beijing,China,2022,47,533.0,202.0,275.0,394.0,75.4
390,University of Wollongong,Australia,2022,15,533.0,659.0,275.0,364.0,75.4
391,University of Malaya,Malaysia,2022,1,533.0,515.0,275.0,368.0,75.4
392,City College of New York,USA,2022,111,22.0,482.0,275.0,843.0,75.4
393,University of Innsbruck,Austria,2022,3,533.0,760.0,248.0,403.0,75.4
394,University of Perugia,Italy,2022,15,533.0,1001.0,275.0,361.0,75.4
395,University of Turku,Finland,2022,3,533.0,1001.0,275.0,362.0,75.4
396,National Research Center «Kurchatov Institute»,Russia,2022,3,533.0,1001.0,275.0,363.0,75.3
397,University of Victoria,Canada,2022,16,533.0,1001.0,275.0,366.0,75.3
398,University of Newcastle,Australia,2022,16,533.0,1001.0,275.0,367.0,75.3
399,Chalmers University of Technology,Sweden,2022,9,514.0,263.0,275.0,397.0,75.3
400,"University of Oklahoma, Norman",USA,2022,112,533.0,392.0,275.0,383.0,75.3
401,University Paris-Est Créteil,France,2022,20,533.0,938.0,275.0,372.0,75.3
402,University of Warsaw,Poland,2022,2,489.0,880.0,275.0,374.0,75.3
403,Pompeu Fabra University,Spain,2022,9,533.0,1001.0,275.0,373.0,75.2
404,Medical University of South Carolina,USA,2022,113,533.0,1001.0,275.0,376.0,75.2
405,Swedish University of Agricultural Sciences,Sweden,2022,10,282.0,1001.0,275.0,381.0,75.2
406,University of Tasmania,Australia,2022,17,533.0,1001.0,275.0,377.0,75.2
407,"University at Albany, SUNY",USA,2022,114,191.0,733.0,213.0,463.0,75.2
408,University of Regensburg,Germany,2022,31,533.0,971.0,275.0,379.0,75.2
409,University of Seville,Spain,2022,10,533.0,1001.0,275.0,378.0,75.2
410,University of Oregon,USA,2022,115,152.0,1001.0,275.0,407.0,75.2
411,University of Bari,Italy,2022,16,533.0,1001.0,275.0,380.0,75.1
412,Kyungpook National University,South Korea,2022,9,533.0,1001.0,275.0,382.0,75.1
413,University of Coimbra,Portugal,2022,3,421.0,1001.0,275.0,385.0,75.1
414,University of Saskatchewan,Canada,2022,17,291.0,634.0,275.0,395.0,75.1
415,National Tsing Hua University,Taiwan,2022,4,378.0,826.0,275.0,390.0,75.1
416,University of Ljubljana,Slovenia,2022,1,533.0,1001.0,275.0,387.0,75.1
417,Aristotle University of Thessaloniki,Greece,2022,2,533.0,1001.0,275.0,388.0,75.1
418,Vienna University of Technology,Austria,2022,4,406.0,554.0,275.0,408.0,75.1
419,São Paulo State University,Brazil,2022,4,533.0,1001.0,275.0,393.0,75.0
420,University of Ulsan,South Korea,2022,10,533.0,730.0,275.0,401.0,75.0
421,Indian Institute of Management Ahmedabad,India,2022,1,362.0,11.0,275.0,1001.0,75.0
422,Nanjing Agricultural University,China,2022,48,533.0,1001.0,275.0,400.0,75.0
423,University of Clermont Auvergne,France,2022,21,533.0,1001.0,275.0,399.0,75.0
424,University of Texas at Dallas,USA,2022,116,377.0,603.0,275.0,409.0,75.0
425,University of Twente,Netherlands,2022,12,533.0,1001.0,275.0,405.0,75.0
426,Catholic University of the Sacred Heart,Italy,2022,17,533.0,1001.0,275.0,404.0,75.0
427,University of Rennes 1,France,2022,22,533.0,1001.0,275.0,402.0,75.0
428,University of Côte d'Azur,France,2022,23,533.0,1001.0,275.0,406.0,74.9
429,Tampere University,Finland,2022,4,533.0,556.0,275.0,411.0,74.9
430,Shanghai University,China,2022,49,533.0,1001.0,275.0,410.0,74.9
431,University of Chile,Chile,2022,2,533.0,648.0,275.0,412.0,74.9
432,Texas Tech University,USA,2022,117,533.0,518.0,275.0,418.0,74.9
433,York University,Canada,2022,18,533.0,317.0,275.0,428.0,74.9
434,Thomas Jefferson University,USA,2022,118,533.0,1001.0,275.0,413.0,74.9
435,Chonnam National University,South Korea,2022,11,533.0,1001.0,275.0,415.0,74.9
436,Amherst College,USA,2022,119,23.0,46.0,275.0,1001.0,74.8
437,University of Mississippi,USA,2022,120,533.0,1001.0,275.0,416.0,74.8
438,Nanjing Medical University,China,2022,50,533.0,1001.0,275.0,417.0,74.8
439,Beijing University of Chemical Technology,China,2022,51,533.0,1001.0,275.0,419.0,74.8
440,Nanjing University of Science and Technology,China,2022,52,533.0,643.0,275.0,421.0,74.8
441,Stellenbosch University,South Africa,2022,3,533.0,195.0,275.0,462.0,74.8
442,Stockholm School of Economics,Sweden,2022,11,533.0,19.0,264.0,1001.0,74.8
443,University of Bath,United Kingdom,2022,34,533.0,597.0,275.0,423.0,74.8
444,Pusan National University,South Korea,2022,12,533.0,368.0,275.0,432.0,74.7
445,Hiroshima University,Japan,2022,12,533.0,1001.0,275.0,420.0,74.7
446,Kansas State University,USA,2022,121,343.0,496.0,275.0,430.0,74.7
447,Northwest A&F University,China,2022,53,533.0,1001.0,275.0,422.0,74.7
448,Indiana University – Purdue University Indianapolis,USA,2022,122,533.0,817.0,275.0,425.0,74.7
449,Huazhong Agricultural University,China,2022,54,533.0,1001.0,275.0,424.0,74.7
450,Saint Louis University,USA,2022,123,533.0,350.0,187.0,536.0,74.7
451,Kobe University,Japan,2022,13,298.0,428.0,275.0,441.0,74.7
452,University of Trento,Italy,2022,18,533.0,1001.0,275.0,426.0,74.7
453,Tulane University,USA,2022,124,218.0,324.0,275.0,460.0,74.6
454,Vita-Salute San Raffaele University,Italy,2022,19,533.0,1001.0,275.0,427.0,74.6
455,University of Navarra,Spain,2022,11,533.0,115.0,254.0,565.0,74.6
456,University of Trieste,Italy,2022,20,533.0,953.0,275.0,429.0,74.6
457,University of Alabama - Tuscaloosa,USA,2022,125,430.0,223.0,275.0,468.0,74.6
458,Antioch College,USA,2022,126,10.0,1001.0,275.0,1001.0,74.6
459,University of Oulu,Finland,2022,5,533.0,626.0,275.0,434.0,74.6
460,Jinan University,China,2022,55,533.0,602.0,275.0,435.0,74.6
461,Federal University of Rio Grande do Sul,Brazil,2022,5,533.0,1001.0,275.0,431.0,74.6
462,Syracuse University,USA,2022,127,161.0,184.0,275.0,519.0,74.5
463,Wuhan University of Technology,China,2022,56,533.0,960.0,275.0,433.0,74.5
464,Chulalongkorn University,Thailand,2022,1,533.0,108.0,275.0,546.0,74.5
465,George Mason University,USA,2022,128,533.0,1001.0,238.0,502.0,74.5
466,Martin Luther University Halle-Wittenberg,Germany,2022,32,442.0,1001.0,251.0,484.0,74.5
467,Florida International University,USA,2022,129,533.0,1001.0,275.0,438.0,74.5
468,University of Catania,Italy,2022,21,358.0,1001.0,275.0,442.0,74.5
469,Okayama University,Japan,2022,14,344.0,691.0,275.0,451.0,74.5
470,Medical College of Wisconsin,USA,2022,130,533.0,1001.0,275.0,439.0,74.5
471,Nanjing University of Aeronautics and Astronautics,China,2022,57,533.0,1001.0,275.0,443.0,74.4
472,University of Santiago de Compostela,Spain,2022,12,533.0,895.0,275.0,446.0,74.4
473,University of Central Florida,USA,2022,131,533.0,1001.0,275.0,445.0,74.4
474,University of Vermont,USA,2022,132,533.0,450.0,275.0,459.0,74.4
475,University of Louisville,USA,2022,133,533.0,777.0,275.0,449.0,74.4
476,University of Stuttgart,Germany,2022,33,123.0,333.0,275.0,517.0,74.4
477,La Trobe University,Australia,2022,18,533.0,1001.0,275.0,448.0,74.4
478,University of Eastern Finland,Finland,2022,6,533.0,1001.0,275.0,447.0,74.4
479,University of Guelph,Canada,2022,19,533.0,1001.0,275.0,450.0,74.4
480,Xidian University,China,2022,58,349.0,1001.0,275.0,452.0,74.3
481,University of Strathclyde,United Kingdom,2022,35,533.0,358.0,275.0,471.0,74.3
482,RMIT University,Australia,2022,19,533.0,1001.0,275.0,453.0,74.3
483,University of Zaragoza,Spain,2022,13,500.0,1001.0,275.0,454.0,74.3
484,University of KwaZulu-Natal,South Africa,2022,4,497.0,361.0,275.0,475.0,74.3
485,"Northeastern University, China",China,2022,59,533.0,509.0,275.0,465.0,74.3
486,University of Texas Health Science Center at San Antonio,USA,2022,134,533.0,1001.0,275.0,455.0,74.3
487,Southern University of Science and Technology,China,2022,60,533.0,1001.0,275.0,456.0,74.3
488,Western Sydney University,Australia,2022,20,533.0,1001.0,275.0,457.0,74.3
489,James Cook University,Australia,2022,21,533.0,1001.0,275.0,458.0,74.2
490,University of Siena,Italy,2022,22,533.0,1001.0,275.0,461.0,74.2
491,Indian Institute of Science,India,2022,2,330.0,838.0,275.0,464.0,74.2
492,University of Surrey,United Kingdom,2022,36,204.0,483.0,275.0,492.0,74.2
493,Technical University of Darmstadt,Germany,2022,34,345.0,550.0,275.0,478.0,74.2
494,West Virginia University,USA,2022,135,533.0,357.0,275.0,493.0,74.2
495,University of Tehran,Iran,2022,2,432.0,1001.0,275.0,466.0,74.2
496,Novosibirsk State University,Russia,2022,4,409.0,1001.0,275.0,467.0,74.2
497,Leibniz University Hannover,Germany,2022,35,533.0,735.0,275.0,469.0,74.2
498,Fuzhou University,China,2022,61,533.0,738.0,275.0,470.0,74.1
499,Baylor University,USA,2022,136,533.0,414.0,275.0,495.0,74.1
500,Federal University of Minas Gerais,Brazil,2022,6,533.0,611.0,275.0,483.0,74.1
501,University of Hawaii at Manoa,USA,2022,137,395.0,1001.0,275.0,474.0,74.1
502,University of Ferrara,Italy,2022,23,533.0,1001.0,275.0,472.0,74.1
503,Ulsan National Institute of Science and Technology,South Korea,2022,13,533.0,1001.0,275.0,473.0,74.1
504,University of Colorado Denver,USA,2022,138,533.0,1001.0,275.0,476.0,74.1
505,Polytechnic University of Valencia,Spain,2022,14,533.0,1001.0,275.0,477.0,74.1
506,University of Rostock,Germany,2022,36,437.0,1001.0,275.0,479.0,74.1
507,École normale supérieure de Lyon,France,2022,24,389.0,1001.0,270.0,509.0,74.1
508,Jiangsu University,China,2022,62,533.0,1001.0,275.0,480.0,74.0
509,Joint Institute for Nuclear Research,Russia,2022,5,533.0,1001.0,275.0,481.0,74.0
510,University of Hull,United Kingdom,2022,37,168.0,320.0,134.0,707.0,74.0
511,Technical University of Dortmund,Germany,2022,37,533.0,1001.0,275.0,482.0,74.0
512,Scuola Normale Superiore di Pisa,Italy,2022,24,90.0,1001.0,241.0,613.0,74.0
513,University of Tennessee Health Science Center,USA,2022,139,533.0,1001.0,275.0,485.0,74.0
514,University of Oviedo,Spain,2022,15,533.0,944.0,275.0,487.0,74.0
515,University of Potsdam,Germany,2022,38,533.0,1001.0,275.0,486.0,74.0
516,Rovira i Virgili University,Spain,2022,16,533.0,1001.0,275.0,488.0,74.0
517,Eötvös Loránd University,Hungary,2022,1,216.0,1001.0,233.0,556.0,74.0
518,NOVA University of Lisbon,Portugal,2022,4,533.0,1001.0,275.0,489.0,73.9
519,Mayo Clinic College of Medicine and Science,USA,2022,140,533.0,1001.0,275.0,490.0,73.9
520,Southwest University,China,2022,63,485.0,1001.0,275.0,491.0,73.9
521,Rush University,USA,2022,141,533.0,1001.0,275.0,494.0,73.9
522,Lehigh University,USA,2022,142,162.0,61.0,275.0,790.0,73.9
523,University of Modena and Reggio Emilia,Italy,2022,25,533.0,917.0,275.0,498.0,73.9
524,Boston College,USA,2022,143,533.0,120.0,275.0,588.0,73.9
525,University College Cork,Ireland,2022,3,533.0,706.0,275.0,503.0,73.9
526,University of Tartu,Estonia,2022,1,469.0,1001.0,275.0,497.0,73.9
527,Oklahoma State University,USA,2022,144,533.0,519.0,275.0,512.0,73.8
528,Moscow Institute of Physics and Technology,Russia,2022,6,167.0,583.0,273.0,535.0,73.8
529,University of Zagreb,Croatia,2022,1,533.0,1001.0,275.0,499.0,73.8
530,University of Tromsø – The Arctic University of Norway,Norway,2022,4,533.0,1001.0,275.0,500.0,73.8
531,Cairo University,Egypt,2022,1,533.0,1001.0,275.0,504.0,73.8
532,"Royal Holloway, University of London",United Kingdom,2022,38,407.0,1001.0,219.0,576.0,73.8
533,Nanjing Tech University,China,2022,64,533.0,1001.0,275.0,501.0,73.8
534,Carleton University,Canada,2022,20,533.0,1001.0,275.0,507.0,73.8
535,"China Medical University, Taiwan",Taiwan,2022,5,533.0,1001.0,275.0,505.0,73.8
536,Savoie Mont Blanc University,France,2022,25,533.0,1001.0,275.0,506.0,73.8
537,Georgia State University,USA,2022,145,533.0,844.0,275.0,508.0,73.7
538,University of South Australia,Australia,2022,22,533.0,473.0,275.0,514.0,73.7
539,University of Canterbury,New Zealand,2022,3,357.0,447.0,242.0,569.0,73.7
540,University of Konstanz,Germany,2022,39,533.0,1001.0,202.0,594.0,73.7
541,Flinders University,Australia,2022,23,471.0,1001.0,275.0,510.0,73.7
542,University of Verona,Italy,2022,26,533.0,1001.0,275.0,511.0,73.7
543,Polytechnic University of Madrid,Spain,2022,17,498.0,665.0,275.0,515.0,73.7
544,Southern Medical University,China,2022,65,533.0,1001.0,275.0,513.0,73.7
545,University of Bremen,Germany,2022,40,533.0,1001.0,275.0,516.0,73.7
546,Nanjing University of Information Science and Technology,China,2022,66,533.0,1001.0,275.0,518.0,73.7
547,Bar-Ilan University,Israel,2022,6,533.0,616.0,275.0,523.0,73.6
548,University of Arkansas - Fayetteville,USA,2022,146,263.0,349.0,275.0,548.0,73.6
549,Jiangnan University,China,2022,67,533.0,1001.0,275.0,520.0,73.6
550,Saint Petersburg University,Russia,2022,7,155.0,418.0,275.0,562.0,73.6
551,Mahidol University,Thailand,2022,2,533.0,1001.0,275.0,522.0,73.6
552,Colorado School of Mines,USA,2022,147,533.0,75.0,275.0,745.0,73.6
553,University of Nantes,France,2022,26,533.0,1001.0,275.0,524.0,73.6
554,Auburn University,USA,2022,148,533.0,260.0,275.0,560.0,73.6
555,University of Pretoria,South Africa,2022,5,533.0,739.0,275.0,526.0,73.6
556,Hitotsubashi University,Japan,2022,15,533.0,20.0,275.0,1001.0,73.6
557,Beijing Jiaotong University,China,2022,68,533.0,1001.0,275.0,525.0,73.6
558,National Technical University of Athens,Greece,2022,3,481.0,774.0,275.0,531.0,73.5
559,Indian Institute of Technology Madras,India,2022,3,533.0,180.0,275.0,602.0,73.5
560,Brunel University London,United Kingdom,2022,39,533.0,599.0,275.0,540.0,73.5
561,Medical University of Innsbruck,Austria,2022,5,533.0,1001.0,275.0,528.0,73.5
562,Masaryk University,Czech Republic,2022,2,533.0,1001.0,275.0,529.0,73.5
563,Tata Institute of Fundamental Research,India,2022,4,533.0,1001.0,275.0,530.0,73.5
564,Indian Institute of Technology Bombay,India,2022,5,533.0,326.0,275.0,563.0,73.5
565,Ocean University of China,China,2022,69,533.0,1001.0,275.0,532.0,73.5
566,Palacký University Olomouc,Czech Republic,2022,3,533.0,1001.0,275.0,533.0,73.5
567,Medical University of Graz,Austria,2022,6,533.0,1001.0,275.0,534.0,73.5
568,University of Graz,Austria,2022,7,447.0,1001.0,160.0,701.0,73.4
569,China University of Geosciences (Wuhan),China,2022,70,533.0,731.0,275.0,542.0,73.4
570,Clemson University,USA,2022,149,533.0,929.0,275.0,538.0,73.4
571,University of Minho,Portugal,2022,5,533.0,1001.0,275.0,537.0,73.4
572,Swansea University,United Kingdom,2022,40,533.0,1001.0,275.0,539.0,73.4
573,Central China Normal University,China,2022,71,533.0,1001.0,275.0,541.0,73.4
574,Chiba University,Japan,2022,16,533.0,1001.0,275.0,543.0,73.4
575,Bocconi University,Italy,2022,27,533.0,50.0,259.0,1001.0,73.4
576,Ewha Womans University,South Korea,2022,14,533.0,1001.0,275.0,544.0,73.4
577,North China Electric Power University,China,2022,72,533.0,302.0,275.0,578.0,73.4
578,San Diego State University,USA,2022,150,309.0,421.0,275.0,567.0,73.4
579,Chang Gung University,Taiwan,2022,6,533.0,1001.0,275.0,545.0,73.3
580,Polytechnic University of Turin,Italy,2022,28,533.0,889.0,275.0,547.0,73.3
581,National Central University,Taiwan,2022,7,533.0,1001.0,275.0,549.0,73.3
582,University of Texas at Arlington,USA,2022,151,533.0,819.0,275.0,553.0,73.3
583,University of Sherbrooke,Canada,2022,21,533.0,977.0,275.0,551.0,73.3
584,Rensselaer Polytechnic Institute,USA,2022,152,436.0,147.0,275.0,646.0,73.3
585,University of Jyväskylä,Finland,2022,7,533.0,1001.0,275.0,550.0,73.3
586,University of Palermo,Italy,2022,29,533.0,1001.0,275.0,552.0,73.3
587,University of Aveiro,Portugal,2022,6,533.0,1001.0,275.0,554.0,73.3
588,Nanjing Normal University,China,2022,73,533.0,990.0,275.0,557.0,73.3
589,Federal University of São Paulo,Brazil,2022,7,533.0,1001.0,275.0,555.0,73.2
590,AGH University of Science and Technology,Poland,2022,3,533.0,913.0,275.0,561.0,73.2
591,University of Delhi,India,2022,6,530.0,217.0,275.0,616.0,73.2
592,Institut Agro,France,2022,27,533.0,1001.0,275.0,558.0,73.2
593,University of Iceland,Iceland,2022,1,533.0,1001.0,275.0,559.0,73.2
594,Hefei University of Technology,China,2022,74,533.0,892.0,275.0,564.0,73.2
595,Middle East Technical University,Turkey,2022,1,533.0,314.0,275.0,592.0,73.2
596,Ioffe Physical-Technical Institute of the Russian Academy of Sciences,Russia,2022,8,41.0,1001.0,222.0,1001.0,73.2
597,University of Macau,China,2022,75,533.0,590.0,275.0,574.0,73.2
598,University of Wisconsin–Milwaukee,USA,2022,153,279.0,493.0,275.0,587.0,73.2
599,University of Salerno,Italy,2022,30,533.0,1001.0,275.0,566.0,73.2
600,Brigham Young University,USA,2022,154,318.0,780.0,275.0,575.0,73.1
601,Renmin University of China,China,2022,76,533.0,93.0,275.0,752.0,73.1
602,University of Nebraska Medical Center,USA,2022,155,533.0,1001.0,275.0,568.0,73.1
603,Zhejiang University of Technology,China,2022,77,533.0,1001.0,275.0,570.0,73.1
604,Donghua University,China,2022,78,533.0,1001.0,275.0,571.0,73.1
605,University of St.Gallen,Switzerland,2022,9,533.0,29.0,275.0,1001.0,73.1
606,Illinois Institute of Technology,USA,2022,156,63.0,177.0,275.0,851.0,73.1
607,University of Brescia,Italy,2022,31,533.0,1001.0,275.0,572.0,73.1
608,Indian Institute of Technology Delhi,India,2022,7,533.0,127.0,275.0,690.0,73.1
609,Qingdao University,China,2022,79,533.0,1001.0,275.0,573.0,73.1
610,National Research Nuclear University MEPhI,Russia,2022,9,451.0,1001.0,275.0,577.0,73.1
611,Nanchang University,China,2022,80,533.0,1001.0,275.0,580.0,73.0
612,University of Udine,Italy,2022,32,533.0,1001.0,275.0,579.0,73.0
613,Concordia University,Canada,2022,22,532.0,340.0,275.0,609.0,73.0
614,College of William & Mary,USA,2022,157,533.0,95.0,275.0,760.0,73.0
615,University of Cagliari,Italy,2022,33,533.0,1001.0,275.0,581.0,73.0
616,Swinburne University of Technology,Australia,2022,24,533.0,1001.0,275.0,582.0,73.0
617,Yangzhou University,China,2022,81,533.0,1001.0,275.0,583.0,73.0
618,University of Burgundy,France,2022,28,170.0,1001.0,275.0,608.0,73.0
619,Czech Technical University in Prague,Czech Republic,2022,4,400.0,1001.0,275.0,584.0,73.0
620,"Institute of Cancer Research, University of London",United Kingdom,2022,41,246.0,1001.0,275.0,596.0,73.0
621,University of Eastern Piedmont,Italy,2022,34,533.0,1001.0,275.0,585.0,73.0
622,Tehran University of Medical Sciences,Iran,2022,3,533.0,1001.0,275.0,586.0,73.0
623,Guangdong University of Technology,China,2022,82,533.0,1001.0,275.0,589.0,72.9
624,University of Cantabria,Spain,2022,18,533.0,1001.0,275.0,590.0,72.9
625,Jeonbuk National University,South Korea,2022,15,533.0,1001.0,275.0,591.0,72.9
626,Utah State University,USA,2022,158,351.0,967.0,275.0,598.0,72.9
627,Second Military Medical University,China,2022,83,533.0,1001.0,275.0,593.0,72.9
628,CINVESTAV,Mexico,2022,2,533.0,1001.0,275.0,595.0,72.9
629,University of Johannesburg,South Africa,2022,6,533.0,1001.0,275.0,599.0,72.9
630,Comenius University in Bratislava,Slovak Republic,2022,1,533.0,1001.0,275.0,597.0,72.9
631,Southwest Jiaotong University,China,2022,84,533.0,842.0,275.0,605.0,72.9
632,"St George's, University of London",United Kingdom,2022,42,533.0,1001.0,275.0,600.0,72.9
633,Tianjin Medical University,China,2022,85,533.0,1001.0,275.0,601.0,72.9
634,University of Québec at Montreal,Canada,2022,23,533.0,1001.0,275.0,604.0,72.8
635,Swarthmore College,USA,2022,159,19.0,303.0,275.0,1001.0,72.8
636,Catholic University of Korea,South Korea,2022,16,533.0,1001.0,275.0,603.0,72.8
637,Chung-Ang University,South Korea,2022,17,533.0,1001.0,275.0,606.0,72.8
638,Henryk Niewodniczański Institute of Nuclear Physics,Poland,2022,4,533.0,1001.0,275.0,607.0,72.8
639,National University of La Plata,Argentina,2022,2,533.0,1001.0,275.0,610.0,72.8
640,National Polytechnic Institute,Mexico,2022,3,533.0,1001.0,275.0,611.0,72.8
641,University of Bayreuth,Germany,2022,41,533.0,1001.0,275.0,612.0,72.8
642,Loughborough University,United Kingdom,2022,43,533.0,1001.0,274.0,632.0,72.8
643,University of New Hampshire,USA,2022,160,533.0,517.0,275.0,631.0,72.8
644,Bielefeld University,Germany,2022,42,441.0,1001.0,275.0,614.0,72.8
645,Konkuk University,South Korea,2022,18,533.0,1001.0,275.0,615.0,72.8
646,Sharif University of Technology,Iran,2022,4,399.0,1001.0,275.0,617.0,72.7
647,Boğaziçi University,Turkey,2022,2,533.0,523.0,275.0,634.0,72.7
648,Memorial University of Newfoundland,Canada,2022,24,533.0,789.0,275.0,624.0,72.7
649,"National University of Ireland, Galway",Ireland,2022,4,229.0,1001.0,275.0,635.0,72.7
650,University of Plymouth,United Kingdom,2022,44,533.0,1001.0,275.0,618.0,72.7
651,South China Normal University,China,2022,86,533.0,1001.0,275.0,620.0,72.7
652,Hacettepe University,Turkey,2022,3,533.0,1001.0,275.0,619.0,72.7
653,Rio de Janeiro State University,Brazil,2022,8,533.0,1001.0,275.0,621.0,72.7
654,China University of Mining and Technology (Xuzhou),China,2022,87,533.0,628.0,275.0,633.0,72.7
655,National University of Defense Technology,China,2022,88,533.0,1001.0,275.0,625.0,72.7
656,University of Haifa,Israel,2022,7,533.0,991.0,275.0,626.0,72.7
657,University of La Laguna,Spain,2022,19,533.0,1001.0,275.0,622.0,72.6
658,"China University of Geosciences, Beijing",China,2022,89,533.0,1001.0,275.0,623.0,72.6
659,Haverford College,USA,2022,161,20.0,1001.0,275.0,1001.0,72.6
660,Gustave Eiffel University,France,2022,29,444.0,1001.0,275.0,629.0,72.6
661,University of Texas at San Antonio,USA,2022,162,533.0,1001.0,275.0,627.0,72.6
662,Cold Spring Harbor Laboratory,USA,2022,163,533.0,1001.0,101.0,923.0,72.6
663,University of Málaga,Spain,2022,20,533.0,1001.0,275.0,628.0,72.6
664,University of Campania Luigi Vanvitelli,Italy,2022,35,533.0,1001.0,275.0,630.0,72.6
665,Ankara University,Turkey,2022,4,533.0,837.0,275.0,636.0,72.6
666,Beijing University of Technology,China,2022,90,533.0,1001.0,275.0,637.0,72.6
667,University of Oklahoma Health Sciences Center,USA,2022,164,533.0,1001.0,275.0,638.0,72.6
668,University of Angers,France,2022,30,533.0,1001.0,275.0,639.0,72.6
669,South China Agricultural University,China,2022,91,533.0,1001.0,275.0,640.0,72.5
670,Tilburg University,Netherlands,2022,13,533.0,387.0,275.0,668.0,72.5
671,Binghamton University,USA,2022,165,304.0,342.0,158.0,899.0,72.5
672,University of Kent,United Kingdom,2022,45,533.0,934.0,275.0,645.0,72.5
673,Semmelweis University,Hungary,2022,2,533.0,1001.0,275.0,642.0,72.5
674,Hong Kong Baptist University,China,2022,92,533.0,1001.0,275.0,643.0,72.5
675,Shinshu University,Japan,2022,17,533.0,1001.0,275.0,644.0,72.5
676,University of Wyoming,USA,2022,166,533.0,778.0,275.0,650.0,72.5
677,University of Fribourg,Switzerland,2022,10,533.0,294.0,275.0,685.0,72.5
678,Guangzhou Medical University,China,2022,93,533.0,1001.0,275.0,647.0,72.5
679,University of Szeged,Hungary,2022,3,449.0,1001.0,196.0,783.0,72.5
680,Sciences Po,France,2022,31,533.0,58.0,66.0,1001.0,72.5
681,King Fahd University of Petroleum and Minerals,Saudi Arabia,2022,4,533.0,111.0,275.0,797.0,72.5
682,Institut national des sciences appliquées de Lyon,France,2022,32,533.0,1001.0,275.0,649.0,72.4
683,Roma Tre University,Italy,2022,36,533.0,1001.0,275.0,648.0,72.4
684,Hohai University,China,2022,94,533.0,1001.0,275.0,651.0,72.4
