World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
407,Sichuan University,China,2017,26.0,383,611,240,389,43.55
408,Tongji University,China,2017,27.0,188,136,240,394,43.54
409,Wesleyan University,USA,2017,133.0,108,80,240,759,43.54
410,West Virginia University,USA,2017,134.0,349,139,240,426,43.54
411,University of Texas Medical Branch at Galveston,USA,2017,135.0,383,616,240,363,43.53
412,University of New Hampshire,USA,2017,136.0,383,302,105,402,43.53
413,University of Twente,Netherlands,2017,12.0,383,473,240,375,43.52
414,University of Santiago de Compostela,Spain,2017,9.0,383,454,240,419,43.52
415,National Chiao Tung University,Taiwan,2017,4.0,383,221,240,496,43.52
416,East China University of Science and Technology,China,2017,28.0,383,616,240,612,43.51
417,Saint Petersburg State University,Russia,2017,3.0,43,241,240,636,43.51
418,University College Cork,Ireland,2017,3.0,383,486,240,398,43.51
419,University of Savoy,France,2017,19.0,383,616,240,412,43.5
420,University of Texas at Dallas,USA,2017,137.0,216,222,240,439,43.5
421,Jagiellonian University,Poland,2017,1.0,383,616,240,435,43.49
422,Lancaster University,United Kingdom,2017,34.0,383,363,240,356,43.49
423,University of Bath,United Kingdom,2017,35.0,383,373,240,371,43.49
424,"University at Albany, SUNY",USA,2017,138.0,202,533,165,365,43.47
425,University of Campinas,Brazil,2017,3.0,383,616,240,431,43.46
426,Gwangju Institute of Science and Technology,South Korea,2017,11.0,383,616,240,549,43.46
427,University of Nebraska Medical Center,USA,2017,139.0,383,616,240,419,43.45
428,University of Siena,Italy,2017,21.0,383,537,240,383,43.45
429,Vienna University of Technology,Austria,2017,5.0,380,401,240,384,43.45
430,University of Modena and Reggio Emilia,Italy,2017,22.0,383,535,240,401,43.44
431,Chonnam National University,South Korea,2017,12.0,383,615,240,460,43.44
432,Aristotle University of Thessaloniki,Greece,2017,2.0,383,616,240,417,43.44
433,Scuola Normale Superiore di Pisa,Italy,2017,23.0,290,616,65,541,43.42
434,Macquarie University,Australia,2017,9.0,383,356,240,356,43.41
435,University of Tampere,Finland,2017,6.0,383,383,240,459,43.41
436,University of Wollongong,Australia,2017,10.0,383,273,240,370,43.4
437,University of Guelph,Canada,2017,18.0,383,543,240,307,43.39
438,Illinois Institute of Technology,USA,2017,140.0,122,99,240,674,43.39
439,Chiba University,Japan,2017,16.0,383,616,240,494,43.38
440,Ewha Womans University,South Korea,2017,13.0,383,616,240,577,43.38
441,Swedish University of Agricultural Sciences,Sweden,2017,9.0,166,616,240,338,43.38
442,University of Chile,Chile,2017,2.0,266,207,240,435,43.38
443,Syracuse University,USA,2017,141.0,160,181,240,532,43.38
444,University of Seville,Spain,2017,10.0,383,612,240,445,43.38
445,University of KwaZulu-Natal,South Africa,2017,4.0,383,151,240,397,43.36
446,University of Hawaii at Manoa,USA,2017,142.0,383,495,90,384,43.36
447,University of the Basque Country,Spain,2017,11.0,383,556,240,376,43.35
448,University of Arkansas for Medical Sciences,USA,2017,143.0,383,616,240,603,43.35
449,Chalmers University of Technology,Sweden,2017,10.0,378,311,240,480,43.34
450,University of Strathclyde,United Kingdom,2017,36.0,383,235,240,433,43.34
451,University of Ulsan,South Korea,2017,14.0,383,417,240,485,43.34
452,University of Rostock,Germany,2017,35.0,381,616,240,582,43.34
453,Brigham Young University,USA,2017,144.0,322,365,240,439,43.33
454,University of Mississippi,USA,2017,145.0,383,616,240,397,43.33
455,Polytechnic University of Valencia,Spain,2017,12.0,383,616,240,501,43.33
456,University of Zaragoza,Spain,2017,13.0,382,440,240,477,43.33
457,University of Coimbra,Portugal,2017,3.0,376,539,240,397,43.32
458,University of Newcastle,Australia,2017,11.0,383,616,240,456,43.31
459,Oklahoma State University,USA,2017,146.0,275,211,240,489,43.31
460,University of Tennessee Health Science Center,USA,2017,147.0,383,616,240,502,43.3
461,Loyola University Chicago,USA,2017,148.0,383,413,240,443,43.3
462,Polytechnic University of Catalonia,Spain,2017,14.0,383,320,240,489,43.3
463,Kanazawa University,Japan,2017,17.0,383,394,240,524,43.3
464,University of Warsaw,Poland,2017,2.0,110,517,153,430,43.3
465,University of Denver,USA,2017,149.0,333,118,240,698,43.29
466,University of Udine,Italy,2017,24.0,383,616,240,526,43.29
467,University of Ljubljana,Slovenia,2017,1.0,383,616,240,372,43.28
468,University of Nice Sophia Antipolis,France,2017,20.0,292,616,240,425,43.28
469,University of Nantes,France,2017,21.0,383,616,240,457,43.27
470,Indian Institute of Science,India,2017,3.0,383,423,240,484,43.27
471,Lanzhou University,China,2017,29.0,383,547,240,565,43.26
472,University of Saskatchewan,Canada,2017,19.0,358,332,240,404,43.26
473,University of Tasmania,Australia,2017,12.0,383,616,240,409,43.25
474,Brunel University,United Kingdom,2017,37.0,383,297,240,607,43.25
475,Soochow University (Suzhou),China,2017,30.0,383,616,240,481,43.24
476,University of Wisconsin–Milwaukee,USA,2017,150.0,254,212,240,559,43.24
477,University of Tartu,Estonia,2017,1.0,318,616,240,449,43.23
478,University of Parma,Italy,2017,25.0,383,367,240,426,43.22
479,University of Science and Technology Beijing,China,2017,31.0,383,107,240,631,43.22
480,École normale supérieure de Lyon,France,2017,22.0,383,616,213,417,43.21
481,James Cook University,Australia,2017,13.0,383,581,240,342,43.21
482,University of Rennes 1,France,2017,23.0,383,616,240,426,43.21
483,University of Wyoming,USA,2017,151.0,383,316,240,406,43.21
484,Kumamoto University,Japan,2017,18.0,331,392,240,572,43.21
485,University of Crete,Greece,2017,3.0,383,616,240,535,43.2
486,Medical University of Graz,Austria,2017,6.0,383,616,240,563,43.2
487,NUI Galway,Ireland,2017,4.0,383,573,240,479,43.19
488,University of Brescia,Italy,2017,26.0,383,616,240,625,43.19
489,Nihon University,Japan,2017,19.0,323,559,240,651,43.19
490,Martin Luther University of Halle-Wittenberg,Germany,2017,36.0,375,616,209,495,43.19
491,Auburn University,USA,2017,152.0,198,173,240,500,43.19
492,Technical University of Dortmund,Germany,2017,37.0,383,616,240,513,43.18
493,University of Canterbury,New Zealand,2017,3.0,175,199,119,503,43.18
494,Concordia University,Canada,2017,20.0,383,132,240,683,43.18
495,Ohio University,USA,2017,153.0,241,175,240,644,43.18
496,Augusta University,USA,2017,154.0,383,616,240,549,43.18
497,Clemson University,USA,2017,155.0,383,499,240,518,43.18
498,Middle East Technical University,Turkey,2017,1.0,383,155,240,628,43.17
499,Griffith University,Australia,2017,14.0,383,616,240,347,43.17
500,Texas Tech University,USA,2017,156.0,383,213,240,458,43.17
501,Technical University of Madrid,Spain,2017,15.0,235,267,240,577,43.17
502,University of Sherbrooke,Canada,2017,21.0,383,553,240,396,43.17
503,Plymouth University,United Kingdom,2017,38.0,383,584,240,467,43.17
504,University of Tromsø - The Arctic University of Norway,Norway,2017,4.0,383,616,240,446,43.16
505,Baylor University,USA,2017,157.0,383,282,240,519,43.16
506,Bar-Ilan University,Israel,2017,6.0,304,431,240,463,43.16
507,University of Akron,USA,2017,158.0,383,390,240,596,43.16
508,Ajou University,South Korea,2017,15.0,383,482,240,692,43.16
509,Chonbuk National University,South Korea,2017,16.0,383,616,240,662,43.16
510,Bielefeld University,Germany,2017,38.0,383,616,240,442,43.15
511,Lille 2 University of Health and Law,France,2017,24.0,383,616,240,608,43.15
512,Hunan University,China,2017,32.0,383,310,240,594,43.15
513,East China Normal University,China,2017,33.0,383,261,240,577,43.15
514,Georgia State University,USA,2017,159.0,383,345,240,428,43.15
515,Eötvös Loránd University,Hungary,2017,1.0,101,616,119,474,43.15
516,University of Hull,United Kingdom,2017,39.0,324,246,162,614,43.13
517,Gyeongsang National University,South Korea,2017,17.0,383,616,240,626,43.13
518,Mahidol University,Thailand,2017,2.0,383,616,240,490,43.13
519,University of Oviedo,Spain,2017,16.0,383,503,240,397,43.13
520,University of Surrey,United Kingdom,2017,40.0,231,300,240,563,43.13
521,Federal University of Minas Gerais,Brazil,2017,4.0,383,314,240,476,43.13
522,"University of Maryland, Baltimore County",USA,2017,160.0,383,616,240,497,43.13
523,University of Malaya,Malaysia,2017,1.0,383,178,240,637,43.12
524,University of Catania,Italy,2017,27.0,238,616,240,535,43.12
525,University of Bremen,Germany,2017,39.0,383,616,240,359,43.12
526,National Chung Hsing University,Taiwan,2017,5.0,383,224,240,560,43.12
527,Catholic University of Korea,South Korea,2017,18.0,383,616,240,652,43.12
528,China Agricultural University,China,2017,34.0,383,492,240,479,43.12
529,University of Lübeck,Germany,2017,40.0,383,616,240,520,43.11
530,University of Dayton,USA,2017,161.0,365,103,240,825,43.11
531,"Royal Holloway, University of London",United Kingdom,2017,41.0,239,525,240,453,43.11
532,Aalborg University,Denmark,2017,5.0,383,419,240,463,43.11
533,Shinshu University,Japan,2017,20.0,383,564,240,584,43.1
534,Osaka City University,Japan,2017,21.0,115,387,240,561,43.1
535,Curtin University,Australia,2017,15.0,383,608,240,473,43.1
536,Deakin University,Australia,2017,16.0,383,430,240,417,43.1
537,Nagasaki University,Japan,2017,22.0,327,215,240,621,43.09
538,Tokyo University of Science,Japan,2017,23.0,250,616,240,637,43.09
539,Juntendo University,Japan,2017,24.0,383,616,240,591,43.08
540,"University of Nevada, Reno",USA,2017,162.0,383,448,240,541,43.08
541,University Lille 1: Sciences and Technologies,France,2017,25.0,383,616,240,414,43.08
542,University of Potsdam,Germany,2017,41.0,383,616,240,429,43.08
543,Niigata University,Japan,2017,25.0,312,337,240,603,43.08
544,University of Belgrade,Serbia,2017,1.0,301,616,240,409,43.08
545,Creighton University,USA,2017,163.0,383,616,240,664,43.07
546,University of Trento,Italy,2017,28.0,383,616,240,519,43.07
547,University of Missouri–Kansas City,USA,2017,164.0,332,372,240,598,43.07
548,University of Windsor,Canada,2017,22.0,383,109,240,821,43.07
549,University of Konstanz,Germany,2017,42.0,383,616,240,446,43.07
550,Panjab University,India,2017,4.0,353,214,240,679,43.06
551,Chang Gung University,Taiwan,2017,6.0,383,616,240,551,43.06
552,Fuzhou University,China,2017,35.0,383,399,240,718,43.06
553,University of Palermo,Italy,2017,29.0,383,616,240,506,43.05
554,Tokyo Metropolitan University,Japan,2017,26.0,181,472,240,508,43.05
555,University of Arkansas - Fayetteville,USA,2017,165.0,229,284,240,573,43.04
556,Yokohama City University,Japan,2017,27.0,383,271,240,599,43.04
557,University of La Laguna,Spain,2017,17.0,383,616,240,393,43.04
558,National Yang-Ming University,Taiwan,2017,7.0,383,616,240,520,43.04
559,Wuhan University of Technology,China,2017,36.0,383,520,240,717,43.04
560,King Saud University,Saudi Arabia,2017,1.0,383,193,240,549,43.04
561,University of Texas at Arlington,USA,2017,166.0,383,593,240,499,43.03
562,University of Cagliari,Italy,2017,30.0,383,616,240,577,43.03
563,National Polytechnic Institute of Toulouse,France,2017,26.0,383,234,240,530,43.03
564,Utah State University,USA,2017,167.0,185,364,240,448,43.03
565,Nara Institute of Science and Technology,Japan,2017,28.0,383,616,240,598,43.03
566,Kent State University,USA,2017,168.0,383,616,240,569,43.03
567,University of Bayreuth,Germany,2017,43.0,383,616,240,388,43.03
568,Central China Normal University,China,2017,37.0,383,588,240,682,43.03
569,University of Alaska Fairbanks,USA,2017,169.0,383,397,240,490,43.03
570,Federal University of Rio Grande do Sul,Brazil,2017,5.0,383,590,240,442,43.02
571,National Central University,Taiwan,2017,8.0,249,616,240,446,43.02
572,Florida International University,USA,2017,170.0,383,558,240,473,43.02
573,International School for Advanced Studies,Italy,2017,31.0,383,616,240,548,43.02
574,Queensland University of Technology,Australia,2017,17.0,383,555,240,474,43.02
575,University of Hertfordshire,United Kingdom,2017,42.0,383,616,240,614,43.0
576,Shanghai University,China,2017,38.0,383,469,240,657,43.0
577,King Abdullah University of Science and Technology,Saudi Arabia,2017,2.0,383,616,133,551,43.0
578,University of Hanover,Germany,2017,44.0,383,502,240,509,43.0
579,Inha University,South Korea,2017,19.0,383,352,240,630,43.0
580,Tokyo University of Agriculture and Technology,Japan,2017,29.0,383,616,240,685,42.99
581,University of Aveiro,Portugal,2017,4.0,383,616,240,576,42.99
582,University of Portsmouth,United Kingdom,2017,43.0,383,496,240,601,42.99
583,Beijing University of Chemical Technology,China,2017,39.0,383,542,240,734,42.99
584,University of Toledo,USA,2017,171.0,383,616,240,593,42.99
585,University of Ioannina,Greece,2017,4.0,383,616,240,628,42.99
586,University of Tokushima,Japan,2017,30.0,114,562,240,652,42.99
587,Konkuk University,South Korea,2017,20.0,383,407,240,626,42.98
588,University of Zagreb,Croatia,2017,1.0,383,616,240,475,42.98
589,University of Salamanca,Spain,2017,18.0,383,461,240,471,42.98
590,SUNY Downstate Medical Center,USA,2017,172.0,383,616,157,654,42.98
591,University of South Australia,Australia,2017,18.0,383,279,240,576,42.97
592,University of Minho,Portugal,2017,5.0,383,616,240,501,42.97
593,Otto-von-Guericke University Magdeburg,Germany,2017,45.0,383,616,240,533,42.97
594,Universidade Nova de Lisboa,Portugal,2017,6.0,383,616,166,523,42.97
595,"University of Eastern Piedmont ""Amedeo Avogadro""",Italy,2017,32.0,383,616,240,572,42.96
596,Mississippi State University,USA,2017,173.0,176,233,240,592,42.96
597,American University of Beirut,Lebanon,2017,1.0,136,160,240,754,42.96
598,Graduate University for Advanced Studies,Japan,2017,31.0,383,616,240,567,42.96
599,University of Angers,France,2017,27.0,383,616,240,644,42.95
600,"Palacký University, Olomouc",Czech Republic,2017,2.0,383,616,240,557,42.95
601,Second University of Naples,Italy,2017,33.0,383,616,240,633,42.95
602,University of Rhode Island,USA,2017,174.0,383,283,240,556,42.94
603,University of Montana,USA,2017,175.0,370,490,240,459,42.94
604,University of Fribourg,Switzerland,2017,8.0,262,289,240,635,42.94
605,China Medical University (Taiwan),Taiwan,2017,9.0,383,616,240,573,42.94
606,Montana State University,USA,2017,176.0,383,540,240,474,42.94
607,Indian Institute of Technology Madras,India,2017,5.0,383,196,240,743,42.93
608,Paris-Est Créteil Val-de-Marne University,France,2017,28.0,383,411,240,638,42.93
609,University of Cantabria,Spain,2017,19.0,383,572,240,511,42.93
610,Federal University of São Paulo,Brazil,2017,6.0,383,616,240,465,42.93
611,Semmelweis University,Hungary,2017,2.0,383,616,240,556,42.92
612,King Fahd University of Petroleum and Minerals,Saudi Arabia,2017,3.0,383,129,240,783,42.92
613,University of Clermont Auvergne,France,2017,29.0,383,616,222,625,42.92
614,Flinders University,Australia,2017,19.0,131,616,240,510,42.92
615,New York Medical College,USA,2017,177.0,383,616,240,757,42.92
616,Indian Institute of Technology Kharagpur,India,2017,6.0,383,260,240,728,42.92
617,Indian Institute of Technology Roorkee,India,2017,7.0,383,306,240,709,42.92
618,Beijing Institute of Technology,China,2017,40.0,383,603,240,707,42.92
619,University of Graz,Austria,2017,7.0,366,462,226,627,42.91
620,New Mexico State University,USA,2017,178.0,383,491,240,625,42.91
621,Yokohama National University,Japan,2017,32.0,93,249,195,856,42.91
622,University of Patras,Greece,2017,5.0,383,616,240,653,42.91
623,"UNESP, São Paulo State University",Brazil,2017,7.0,383,616,240,478,42.9
624,Memorial University of Newfoundland,Canada,2017,23.0,383,489,240,522,42.9
625,National Technical University of Athens,Greece,2017,6.0,211,433,240,698,42.9
626,Donghua University,China,2017,41.0,383,616,240,687,42.9
627,Polytechnic University of Bari,Italy,2017,34.0,383,616,240,615,42.9
628,Gunma University,Japan,2017,33.0,383,616,240,668,42.9
629,La Trobe University,Australia,2017,20.0,383,508,240,544,42.9
630,Örebro University,Sweden,2017,11.0,383,484,240,636,42.9
631,Tata Institute of Fundamental Research,India,2017,8.0,383,616,240,447,42.9
632,Beihang University,China,2017,42.0,383,354,240,628,42.9
633,"Birkbeck, University of London",United Kingdom,2017,44.0,210,616,168,604,42.9
634,Hacettepe University,Turkey,2017,2.0,383,616,240,562,42.9
635,Massey University,New Zealand,2017,4.0,383,466,240,549,42.89
636,University of Greifswald,Germany,2017,46.0,383,616,233,581,42.89
637,Tokyo Women's Medical University,Japan,2017,34.0,383,616,240,671,42.89
638,University of Jyväskylä,Finland,2017,7.0,383,597,240,574,42.89
639,Carleton University,Canada,2017,24.0,383,587,240,550,42.89
640,University of Los Andes (Colombia),Colombia,2017,1.0,383,187,240,611,42.88
641,Bangor University,United Kingdom,2017,45.0,283,437,240,592,42.88
642,Capital Medical University,China,2017,43.0,383,616,240,491,42.88
643,Istanbul University,Turkey,2017,3.0,236,425,240,641,42.88
644,Uniformed Services University of the Health Sciences,USA,2017,179.0,383,616,240,615,42.88
645,Northern Illinois University,USA,2017,180.0,383,293,240,571,42.87
646,Northeast Normal University,China,2017,44.0,383,616,240,716,42.87
647,Rovira i Virgili University,Spain,2017,20.0,383,616,240,557,42.87
648,Sharif University of Technology,Iran,2017,1.0,128,616,240,669,42.87
649,University of Québec at Montreal,Canada,2017,25.0,383,421,240,516,42.87
650,Open University (UK),United Kingdom,2017,46.0,383,616,240,522,42.87
651,Braunschweig University of Technology,Germany,2017,47.0,255,576,240,556,42.87
652,University of Texas at San Antonio,USA,2017,181.0,383,616,240,613,42.87
653,Cranfield University,United Kingdom,2017,47.0,383,179,240,806,42.87
654,University of Paris 13,France,2017,30.0,383,616,240,663,42.86
655,Tokai University,Japan,2017,35.0,383,616,240,733,42.86
656,Hong Kong Baptist University,Hong Kong,2017,6.0,383,565,240,687,42.85
657,Polytechnic University of Turin,Italy,2017,35.0,383,410,240,686,42.85
658,Comenius University in Bratislava,Slovak Republic,2017,1.0,383,616,240,665,42.85
659,University of Burgundy,France,2017,31.0,248,616,240,558,42.85
660,Old Dominion University,USA,2017,182.0,383,616,240,626,42.85
661,Czech Technical University in Prague,Czech Republic,2017,3.0,364,616,240,652,42.85
662,Louisiana Tech University,USA,2017,183.0,383,209,240,792,42.85
663,Keele University,United Kingdom,2017,48.0,383,616,240,541,42.85
664,Southern Illinois University Carbondale,USA,2017,184.0,224,574,240,629,42.85
665,City University London,United Kingdom,2017,49.0,383,159,240,796,42.84
666,Warsaw University of Technology,Poland,2017,3.0,362,548,240,602,42.84
667,University of the Balearic Islands,Spain,2017,21.0,383,616,240,621,42.84
668,University of Idaho,USA,2017,185.0,383,616,240,587,42.84
669,Portland State University,USA,2017,186.0,383,253,240,711,42.84
670,Heriot-Watt University,United Kingdom,2017,50.0,383,295,240,641,42.84
671,Liverpool John Moores University,United Kingdom,2017,51.0,383,616,240,567,42.84
672,Second Military Medical University,China,2017,45.0,383,616,240,556,42.83
673,Banaras Hindu University,India,2017,9.0,264,299,240,796,42.83
674,State University of New York Upstate Medical University,USA,2017,187.0,383,616,240,663,42.83
675,Tilburg University,Netherlands,2017,13.0,383,270,240,664,42.83
676,Istanbul Technical University,Turkey,2017,4.0,383,408,240,650,42.83
677,Swinburne University of Technology,Australia,2017,21.0,383,616,240,534,42.83
678,Marche Polytechnic University,Italy,2017,36.0,383,616,240,695,42.83
679,University of Salerno,Italy,2017,37.0,383,616,240,643,42.83
680,Kitasato University,Japan,2017,36.0,383,616,128,731,42.82
681,Swansea University,United Kingdom,2017,52.0,383,483,240,515,42.82
682,Binghamton University,USA,2017,188.0,383,245,240,707,42.82
683,Indian Institute of Technology Bombay,India,2017,10.0,383,522,240,682,42.82
684,Chongqing University,China,2017,46.0,383,286,240,698,42.82
685,Ankara University,Turkey,2017,5.0,383,361,240,644,42.82
686,Masaryk University,Czech Republic,2017,4.0,383,616,240,586,42.81
687,University of Vigo,Spain,2017,22.0,383,616,240,663,42.81
688,Loughborough University,United Kingdom,2017,53.0,383,616,240,627,42.81
689,"University François Rabelais, Tours",France,2017,32.0,223,616,240,632,42.81
690,Tampere University of Technology,Finland,2017,8.0,383,250,240,667,42.8
691,University of Toyama,Japan,2017,37.0,383,308,240,764,42.8
692,Kagoshima University,Japan,2017,38.0,383,358,240,729,42.8
693,Ehime University,Japan,2017,39.0,383,526,240,649,42.8
694,University of Debrecen,Hungary,2017,3.0,383,616,240,617,42.8
695,Norwegian University of Life Sciences,Norway,2017,5.0,383,616,240,615,42.8
696,University of Insubria,Italy,2017,38.0,383,616,240,675,42.8
697,University of Girona,Spain,2017,23.0,383,616,240,682,42.8
698,Kindai University,Japan,2017,40.0,383,616,240,636,42.8
699,Chungnam National University,South Korea,2017,21.0,383,616,240,602,42.79
700,Osaka Prefecture University,Japan,2017,41.0,383,384,240,770,42.79
701,"University of Science, Malaysia",Malaysia,2017,2.0,383,616,240,653,42.79
702,Albany Medical College,USA,2017,189.0,193,616,240,804,42.79
703,University of New Orleans,USA,2017,190.0,383,616,240,725,42.79
704,University of L'Aquila,Italy,2017,39.0,383,616,240,718,42.79
705,University of Mons,Belgium,2017,8.0,383,616,240,704,42.79
706,University of Missouri–St. Louis,USA,2017,191.0,383,281,240,711,42.78
707,University of Kent,United Kingdom,2017,54.0,383,415,240,539,42.78
708,University of Alicante,Spain,2017,24.0,383,616,240,750,42.78
709,Rio de Janeiro State University,Brazil,2017,8.0,383,586,240,624,42.78
710,University of Electronic Science and Technology of China,China,2017,47.0,383,346,240,670,42.78
711,University of Picardie Jules Verne,France,2017,33.0,383,616,240,646,42.78
712,Victoria University of Wellington,New Zealand,2017,5.0,340,309,240,584,42.78
713,Northeastern University (China),China,2017,48.0,383,258,240,772,42.77
714,"University of Technology, Sydney",Australia,2017,22.0,383,509,240,599,42.77
715,University of Essex,United Kingdom,2017,55.0,145,366,240,623,42.77
716,University of Maine,USA,2017,192.0,383,616,141,612,42.76
717,Johannes Kepler University of Linz,Austria,2017,8.0,383,416,240,747,42.76
718,University of Alabama in Huntsville,USA,2017,193.0,383,616,240,703,42.76
719,University of Córdoba (Spain),Spain,2017,25.0,383,616,240,570,42.76
720,Kaiserslautern University of Technology,Germany,2017,48.0,383,481,240,646,42.76
721,Cairo University,Egypt,2017,1.0,310,465,184,577,42.76
722,Jawaharlal Nehru Centre for Advanced Scientific Research,India,2017,11.0,383,616,149,783,42.76
723,University of Tehran,Iran,2017,2.0,213,616,198,685,42.76
724,University of North Carolina at Charlotte,USA,2017,194.0,383,305,240,664,42.76
725,National University of La Plata,Argentina,2017,2.0,383,563,240,584,42.75
726,University of Pretoria,South Africa,2017,5.0,383,312,240,537,42.75
727,Kaohsiung Medical University,Taiwan,2017,10.0,383,616,240,689,42.75
728,Florida Institute of Technology,USA,2017,195.0,383,616,240,658,42.75
729,"University of Natural Resources and Life Sciences, Vienna",Austria,2017,9.0,383,616,240,624,42.75
730,Gifu University,Japan,2017,42.0,383,518,240,754,42.75
731,Zhengzhou University,China,2017,49.0,383,459,240,658,42.74
732,Hasselt University,Belgium,2017,9.0,383,344,240,798,42.74
733,National Research Nuclear University MEPhI,Russia,2017,4.0,338,616,240,684,42.74
734,Graz University of Technology,Austria,2017,10.0,383,616,240,628,42.74
735,"University of Nevada, Las Vegas",USA,2017,196.0,383,455,240,636,42.74
736,University of North Texas,USA,2017,197.0,383,552,240,608,42.74
737,Nagoya City University,Japan,2017,43.0,383,424,240,675,42.74
738,University of Salento,Italy,2017,40.0,383,616,240,633,42.74
739,Rochester Institute of Technology,USA,2017,198.0,383,445,240,673,42.74
740,Sogang University,South Korea,2017,22.0,383,400,240,785,42.74
741,Ege University,Turkey,2017,6.0,383,616,240,642,42.74
742,Vilnius University,Lithuania,2017,1.0,360,616,240,634,42.74
743,Jichi Medical University,Japan,2017,44.0,383,616,240,663,42.74
744,Boğaziçi University,Turkey,2017,7.0,383,404,240,664,42.73
745,University of Málaga,Spain,2017,26.0,383,616,240,681,42.73
746,Ulsan National Institute of Science and Technology,South Korea,2017,23.0,383,616,240,782,42.73
747,New Jersey Institute of Technology,USA,2017,199.0,284,436,240,621,42.73
748,Dublin City University,Ireland,2017,5.0,383,477,240,778,42.73
749,Royal College of Surgeons in Ireland,Ireland,2017,6.0,383,616,240,701,42.73
750,Kangwon National University,South Korea,2017,24.0,383,594,240,623,42.73
751,University of Évry Val d'Essonne,France,2017,34.0,383,616,240,687,42.73
752,East Carolina University,USA,2017,200.0,383,395,240,707,42.73
753,Nanjing Medical University,China,2017,50.0,383,616,240,622,42.72
754,University of Haifa,Israel,2017,7.0,383,444,240,590,42.72
755,Roma Tre University,Italy,2017,41.0,383,616,240,629,42.72
756,University of Poitiers,France,2017,35.0,281,616,151,570,42.72
757,Loma Linda University,USA,2017,201.0,383,616,240,786,42.72
758,University of Messina,Italy,2017,42.0,383,616,240,731,42.72
759,Jacobs University Bremen,Germany,2017,49.0,383,616,240,732,42.71
760,University of Calabria,Italy,2017,43.0,383,616,240,609,42.71
761,Nanjing University of Aeronautics and Astronautics,China,2017,51.0,383,545,240,759,42.71
762,University of Szeged,Hungary,2017,4.0,383,616,228,724,42.71
763,University of Augsburg,Germany,2017,50.0,383,616,240,807,42.71
764,Yamaguchi University,Japan,2017,45.0,383,616,240,802,42.71
765,Institut national des sciences Appliquées de Lyon,France,2017,36.0,383,616,240,662,42.71
766,University of Castilla–La Mancha,Spain,2017,27.0,383,616,240,715,42.71
767,University of Ulster,United Kingdom,2017,56.0,383,616,240,726,42.71
768,University of Yamanashi,Japan,2017,46.0,293,616,240,837,42.7
769,Dongguk University,South Korea,2017,25.0,383,323,240,844,42.7
770,North Dakota State University,USA,2017,202.0,196,616,240,757,42.7
771,University of Stirling,United Kingdom,2017,57.0,383,360,240,632,42.7
772,Nanjing University of Science and Technology,China,2017,52.0,383,362,240,687,42.7
773,Missouri University of Science and Technology,USA,2017,203.0,383,285,240,813,42.7
774,Université de Namur,Belgium,2017,10.0,184,429,240,771,42.7
775,Jiangnan University,China,2017,53.0,383,616,240,751,42.69
776,Huazhong Agricultural University,China,2017,54.0,383,616,240,601,42.69
777,Ocean University of China,China,2017,55.0,383,595,240,677,42.69
778,Yeungnam University,South Korea,2017,26.0,383,304,240,795,42.69
779,University of Neuchâtel,Switzerland,2017,9.0,369,616,240,771,42.69
780,Aberystwyth University,United Kingdom,2017,58.0,383,524,240,679,42.69
781,Tehran University of Medical Sciences,Iran,2017,3.0,383,616,240,719,42.69
782,Jaume I University,Spain,2017,28.0,383,616,240,817,42.69
783,Northwest University (China),China,2017,56.0,383,616,240,661,42.69
784,"G. d'Annunzio University, Chieti-Pescara",Italy,2017,44.0,383,616,240,722,42.68
785,University of Concepción,Chile,2017,3.0,383,616,240,652,42.68
786,Aston University,United Kingdom,2017,59.0,383,396,240,810,42.68
787,"Putra University, Malaysia",Malaysia,2017,3.0,383,616,240,780,42.68
788,Michigan Technological University,USA,2017,204.0,361,519,240,692,42.68
789,University of Caen Normandy,France,2017,37.0,232,616,240,730,42.68
790,"All India Institute of Medical Sciences, New Delhi",India,2017,12.0,383,616,240,699,42.68
791,Western Sydney University,Australia,2017,23.0,383,616,240,568,42.68
792,University of Brighton,United Kingdom,2017,60.0,383,616,240,772,42.68
793,University of Orléans,France,2017,38.0,383,571,240,635,42.68
794,Yamagata University,Japan,2017,47.0,383,616,240,772,42.67
795,Åbo Akademi University,Finland,2017,9.0,383,616,240,667,42.67
796,University of Salzburg,Austria,2017,11.0,383,307,240,792,42.67
797,University of Bradford,United Kingdom,2017,61.0,383,225,240,803,42.67
798,University of Memphis,USA,2017,205.0,383,331,240,761,42.67
799,Federico Santa María Technical University,Chile,2017,4.0,383,616,240,724,42.67
800,Marquette University,USA,2017,206.0,285,229,240,816,42.67
801,Northern Arizona University,USA,2017,207.0,383,546,240,623,42.67
802,University of Siegen,Germany,2017,51.0,383,577,240,701,42.67
803,Miguel Hernández University of Elche,Spain,2017,29.0,383,616,240,719,42.67
804,Howard University,USA,2017,208.0,209,616,240,736,42.67
805,Nanjing Agricultural University,China,2017,57.0,383,616,240,640,42.66
806,National Sun Yat-sen University,Taiwan,2017,11.0,383,616,240,650,42.66
807,Fourth Military Medical University,China,2017,58.0,383,616,240,642,42.66
808,University of Hohenheim,Germany,2017,52.0,383,616,240,685,42.66
809,University of Sassari,Italy,2017,45.0,383,616,240,657,42.66
