World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
428,University of Denver,USA,2015,142,312,101,218,645,45.08
429,University of Arkansas for Medical Sciences,USA,2015,143,367,567,218,571,45.08
430,Grenoble Institute of Technology,France,2015,17,144,567,188,425,45.06
431,University of Granada,Spain,2015,11,367,567,218,358,45.06
432,University of Modena and Reggio Emilia,Italy,2015,22,367,567,218,426,45.04
433,Ajou University,South Korea,2015,14,367,426,218,673,45.04
434,Gyeongsang National University,South Korea,2015,15,367,567,218,650,45.04
435,Technical University of Madrid,Spain,2015,12,215,212,218,604,45.03
436,University College Cork,Ireland,2015,3,367,430,218,408,45.03
437,Loyola University Chicago,USA,2015,144,367,366,218,490,45.03
438,Central South University,China,2015,22,367,131,218,553,45.02
439,South China University of Technology,China,2015,23,367,266,218,493,45.02
440,Polytechnic University of Valencia,Spain,2015,13,367,567,218,512,45.02
441,West Virginia University,USA,2015,145,328,178,218,426,45.02
442,University of Tampere,Finland,2015,5,367,297,218,492,45.02
443,Southeast University,China,2015,24,168,488,218,572,45.01
444,Miami University,USA,2015,146,367,102,218,590,45.0
445,University of Dayton,USA,2015,147,348,90,218,772,44.99
446,University of Siena,Italy,2015,23,367,482,218,357,44.98
447,University of Oulu,Finland,2015,6,275,369,218,381,44.96
448,Indian Institute of Science,India,2015,3,367,332,218,454,44.96
449,Macquarie University,Australia,2015,9,367,304,218,335,44.96
450,University of Rostock,Germany,2015,35,364,567,218,515,44.96
451,Jagiellonian University,Poland,2015,1,367,567,218,504,44.94
452,Pusan National University,South Korea,2015,16,367,401,218,438,44.94
453,University of Strathclyde,United Kingdom,2015,36,367,216,218,408,44.94
454,"University of Nevada, Reno",USA,2015,148,367,364,218,396,44.93
455,University of Saskatchewan,Canada,2015,20,336,278,218,355,44.92
456,University of Parma,Italy,2015,24,367,356,218,423,44.92
457,Kanazawa University,Japan,2015,18,367,416,218,468,44.92
458,Eötvös Loránd University,Hungary,2015,1,89,567,116,430,44.92
459,Aristotle University of Thessaloniki,Greece,2015,2,367,567,218,511,44.92
460,Ohio University,USA,2015,149,205,174,218,569,44.91
461,University of Iceland,Iceland,2015,1,367,567,218,409,44.91
462,University of Warsaw,Poland,2015,2,118,562,150,433,44.91
463,Syracuse University,USA,2015,150,138,221,218,458,44.91
464,Bielefeld University,Germany,2015,36,367,567,218,455,44.91
465,Juntendo University,Japan,2015,19,367,567,218,526,44.9
466,University of Wyoming,USA,2015,151,367,230,218,390,44.89
467,University of Wollongong,Australia,2015,10,367,269,218,431,44.88
468,Niigata University,Japan,2015,20,367,285,218,517,44.88
469,Texas Tech University (TTU),USA,2015,152,367,184,218,453,44.87
470,Middle East Technical University,Turkey,2015,1,367,120,218,647,44.87
471,École normale supérieure de Lyon,France,2015,18,367,567,135,401,44.87
472,Brunel University,United Kingdom,2015,37,367,236,218,561,44.86
473,Nihon University,Japan,2015,21,301,565,218,611,44.86
474,Osaka City University,Japan,2015,22,108,414,218,447,44.86
475,University of Rennes 1,France,2015,19,367,567,218,373,44.86
476,University of Oklahoma Health Sciences Center,USA,2015,153,367,567,218,517,44.86
477,East China University of Science and Technology,China,2015,25,367,567,218,632,44.86
478,University of KwaZulu-Natal,South Africa,2015,4,367,148,218,442,44.85
479,Sichuan University,China,2015,26,367,563,218,464,44.85
480,Illinois Institute of Technology,USA,2015,154,274,114,218,669,44.85
481,Tokyo University of Science,Japan,2015,23,367,567,218,496,44.84
482,"University of Science, Malaysia",Malaysia,2015,1,367,567,218,662,44.84
483,Clemson University,USA,2015,155,367,535,218,525,44.83
484,University of Zaragoza,Spain,2015,14,366,408,218,482,44.83
485,University of the Basque Country,Spain,2015,15,367,567,218,405,44.83
486,Nagasaki University,Japan,2015,24,299,214,218,622,44.82
487,Technical University of Dortmund,Germany,2015,37,367,567,218,452,44.82
488,University of Hawaii at Manoa,USA,2015,156,367,435,153,343,44.82
489,University of Nebraska Omaha,USA,2015,157,367,365,218,579,44.81
490,University of Konstanz,Germany,2015,38,367,567,218,393,44.81
491,Panjab University,India,2015,4,333,167,218,625,44.8
492,University of Hanover,Germany,2015,39,367,485,218,436,44.8
493,"University of Maryland, Baltimore County",USA,2015,158,367,567,218,469,44.8
494,University of Newcastle,Australia,2015,11,367,567,218,517,44.79
495,University of Ulsan,South Korea,2015,17,367,436,218,555,44.79
496,Renmin University of China,China,2015,27,367,100,218,849,44.79
497,Martin Luther University of Halle-Wittenberg,Germany,2015,40,358,567,210,462,44.79
498,University of Malaya,Malaysia,2015,2,367,138,218,626,44.79
499,University of Savoy,France,2015,20,367,567,218,451,44.79
500,University of Udine,Italy,2015,25,367,567,218,500,44.78
501,Tokyo Metropolitan University,Japan,2015,25,367,415,218,458,44.78
502,University of Sherbrooke,Canada,2015,21,367,567,218,399,44.77
503,University of Brescia,Italy,2015,26,367,567,218,615,44.77
504,University of Ljubljana,Slovenia,2015,1,367,567,218,359,44.77
505,University of Nice Sophia Antipolis,France,2015,21,266,567,218,407,44.75
506,University of Hull,United Kingdom,2015,38,305,253,162,557,44.75
507,University of Coimbra,Portugal,2015,3,359,567,218,494,44.75
508,Creighton University,USA,2015,159,367,567,218,639,44.75
509,Georgia State University,USA,2015,160,367,405,218,481,44.74
510,University of Wisconsin–Milwaukee,USA,2015,161,229,248,218,506,44.74
511,Catholic University of Korea,South Korea,2015,18,367,567,218,671,44.74
512,University of Tokushima,Japan,2015,26,107,567,218,580,44.73
513,Yokohama City University,Japan,2015,27,367,231,218,567,44.73
514,Lanzhou University,China,2015,28,367,567,218,561,44.72
515,University of Crete,Greece,2015,3,367,567,218,507,44.72
516,SUNY Downstate Medical Center,USA,2015,162,367,567,155,571,44.72
517,University of Potsdam,Germany,2015,41,367,567,218,436,44.72
518,Yokohama National University,Japan,2015,28,88,217,135,806,44.72
519,New Mexico State University,USA,2015,163,367,432,218,539,44.71
520,University of Bayreuth,Germany,2015,42,367,567,218,370,44.71
521,Bar-Ilan University,Israel,2015,6,280,392,218,486,44.71
522,University of Mississippi - Oxford Campus,USA,2015,164,367,567,218,596,44.7
523,University of Tasmania,Australia,2015,12,367,567,218,445,44.7
524,Graduate University for Advanced Studies,Japan,2015,29,367,567,218,516,44.7
525,University of Surrey,United Kingdom,2015,39,217,295,218,467,44.7
526,Federal University of Minas Gerais,Brazil,2015,4,367,425,218,455,44.7
527,University of Tromsø - The Arctic University of Norway,Norway,2015,4,367,567,218,396,44.7
528,University of Palermo,Italy,2015,27,367,567,218,548,44.7
529,Shinshu University,Japan,2015,30,367,517,218,521,44.7
530,University of Science and Technology Beijing,China,2015,29,367,121,218,663,44.7
531,University of Catania,Italy,2015,28,213,567,218,520,44.69
532,Mahidol University,Thailand,2015,2,367,567,218,405,44.69
533,University of Canterbury,New Zealand,2015,3,190,195,218,478,44.68
534,Indian Institute of Technology Madras,India,2015,5,367,147,218,704,44.68
535,University of Bremen,Germany,2015,43,367,567,218,359,44.68
536,Otto-von-Guericke University Magdeburg,Germany,2015,44,367,567,218,542,44.68
537,University of Tartu,Estonia,2015,1,365,567,218,424,44.68
538,University of Windsor,Canada,2015,22,367,133,218,774,44.68
539,University of Nantes,France,2015,22,367,567,218,471,44.67
540,"Royal Holloway, University of London",United Kingdom,2015,40,367,567,218,433,44.67
541,James Cook University,Australia,2015,13,367,567,218,394,44.67
542,National Yang-Ming University,Taiwan,2015,5,367,567,218,458,44.65
543,University of Akron,USA,2015,165,367,400,218,651,44.65
544,National Chung Hsing University,Taiwan,2015,6,367,211,218,535,44.65
545,City University London,United Kingdom,2015,41,367,122,218,764,44.64
546,New York Medical College,USA,2015,166,367,567,218,673,44.64
547,Nara Institute of Science and Technology,Japan,2015,31,367,567,218,582,44.63
548,École Centrale Paris,France,2015,23,367,111,218,823,44.63
549,Auburn University,USA,2015,167,367,232,218,470,44.63
550,University of Arkansas - Fayetteville,USA,2015,168,204,345,218,578,44.62
551,University of Zagreb,Croatia,2015,1,367,567,218,507,44.62
552,University of Lübeck,Germany,2015,45,367,567,218,563,44.62
553,Hunan University,China,2015,30,367,291,218,672,44.62
554,University of Missouri–Kansas City,USA,2015,169,311,480,218,575,44.61
555,Tokyo Women's Medical University,Japan,2015,32,367,567,218,631,44.61
556,Montana State University - Bozeman,USA,2015,170,367,477,218,395,44.61
557,University of Aveiro,Portugal,2015,4,367,567,218,535,44.61
558,"National University of Ireland, Galway",Ireland,2015,4,367,567,218,593,44.61
559,University of Oviedo,Spain,2015,16,367,539,218,438,44.61
560,Dongguk University,South Korea,2015,19,367,305,218,830,44.61
561,University of Trento,Italy,2015,29,367,567,218,471,44.61
562,University Lille 1: Sciences and Technologies,France,2015,24,367,567,218,394,44.6
563,Chang Gung University,Taiwan,2015,7,367,567,218,529,44.6
564,National Central University,Taiwan,2015,8,225,567,218,454,44.6
565,Aalborg University,Denmark,2015,5,367,439,218,514,44.59
566,Utah State University,USA,2015,171,166,352,218,449,44.59
567,Baylor University,USA,2015,172,367,293,218,561,44.59
568,Bangor University,United Kingdom,2015,42,260,370,218,567,44.59
569,King Saud University,Saudi Arabia,2015,1,367,182,218,581,44.59
570,University of Cagliari,Italy,2015,30,367,567,218,532,44.59
571,Kent State University,USA,2015,173,367,567,218,519,44.58
572,Central China Normal University,China,2015,31,367,567,218,666,44.58
573,University of Fribourg,Switzerland,2015,8,232,252,218,530,44.58
574,Medical University of Graz,Austria,2015,6,367,567,218,616,44.58
575,Second University of Naples,Italy,2015,31,367,567,218,614,44.57
576,International School for Advanced Studies,Italy,2015,32,367,567,218,558,44.57
577,Tampere University of Technology,Finland,2015,7,367,156,218,702,44.56
578,Inha University,South Korea,2015,20,367,381,218,620,44.56
579,Deakin University,Australia,2015,14,367,424,218,490,44.56
580,National Polytechnic Institute of Toulouse,France,2015,25,367,242,218,601,44.56
581,Sogang University,South Korea,2015,21,367,567,218,750,44.56
582,University of Ioannina,Greece,2015,4,367,567,218,693,44.55
583,Federal University of Rio Grande do Sul,Brazil,2015,5,367,567,218,472,44.55
584,University of Graz,Austria,2015,7,349,453,204,588,44.54
585,University of Montana - Missoula,USA,2015,174,353,567,218,485,44.54
586,East China Normal University,China,2015,32,367,272,218,576,44.54
587,Plymouth University,United Kingdom,2015,43,367,544,218,491,44.54
588,Victoria University of Wellington,New Zealand,2015,4,317,223,218,573,44.54
589,Federal University of São Paulo,Brazil,2015,6,367,567,218,503,44.53
590,Southern Illinois University Carbondale,USA,2015,175,208,533,218,583,44.53
591,University of Alaska Fairbanks,USA,2015,176,367,420,218,509,44.53
592,University of Toledo,USA,2015,177,367,567,218,606,44.53
593,Carleton University,Canada,2015,23,367,538,218,494,44.53
594,Cranfield University,United Kingdom,2015,44,367,176,218,724,44.52
595,Curtin University,Australia,2015,15,367,559,218,440,44.52
596,Indian Institute of Technology Bombay,India,2015,6,367,507,218,660,44.52
597,University of Portsmouth,United Kingdom,2015,45,367,567,218,574,44.52
598,Osaka Prefecture University,Japan,2015,33,367,411,218,668,44.52
599,Nagoya City University,Japan,2015,34,367,333,218,559,44.52
600,LSU Health Sciences Center New Orleans,USA,2015,178,367,567,218,671,44.52
601,Tata Institute of Fundamental Research,India,2015,7,367,567,218,429,44.51
602,Konkuk University,South Korea,2015,22,367,388,218,642,44.51
603,University of La Laguna,Spain,2015,17,367,567,218,498,44.51
604,University of Hertfordshire,United Kingdom,2015,46,367,567,218,566,44.51
605,Florida International University,USA,2015,179,367,567,218,477,44.5
606,University of Rhode Island,USA,2015,180,367,265,218,520,44.5
607,Mississippi State University,USA,2015,181,155,220,218,619,44.5
608,Gunma University,Japan,2015,35,367,567,218,556,44.5
609,University of New Orleans,USA,2015,182,367,567,218,737,44.5
610,"Putra University, Malaysia",Malaysia,2015,3,367,567,218,802,44.49
611,Memorial University of Newfoundland,Canada,2015,24,367,567,218,591,44.49
612,Universidade Nova de Lisboa,Portugal,2015,5,367,567,218,543,44.49
613,Griffith University,Australia,2015,16,367,567,218,435,44.49
614,Indian Institute of Technology Kharagpur,India,2015,8,367,242,218,707,44.49
615,Soochow University (Suzhou),China,2015,33,367,567,218,605,44.49
616,Texas A&M Health Science Center,USA,2015,183,367,567,218,586,44.49
617,Semmelweis University,Hungary,2015,2,367,567,218,547,44.48
618,Lille 2 University of Health and Law,France,2015,26,367,567,218,699,44.48
619,Kagoshima University,Japan,2015,36,367,281,218,650,44.48
620,Flinders University,Australia,2015,17,122,567,218,582,44.48
621,Queensland University of Technology,Australia,2015,18,367,567,218,579,44.48
622,Tokai University,Japan,2015,37,367,567,218,670,44.48
623,Istanbul University,Turkey,2015,2,253,386,218,630,44.48
624,Tokyo University of Agriculture and Technology,Japan,2015,38,367,567,218,636,44.47
625,Louisiana Tech University,USA,2015,184,367,197,218,756,44.47
626,University of Texas at Arlington,USA,2015,185,367,567,218,512,44.47
627,China Agricultural University,China,2015,34,367,534,218,471,44.47
628,Chungnam National University,South Korea,2015,23,367,567,218,559,44.47
629,University of Minho,Portugal,2015,6,367,567,218,509,44.46
630,"University of Eastern Piedmont ""Amedeo Avogadro""",Italy,2015,33,367,567,218,654,44.46
631,Open University (UK),United Kingdom,2015,47,367,567,218,534,44.46
632,University of Essex,United Kingdom,2015,48,119,358,218,633,44.45
633,Paris-Est Créteil Val-de-Marne University,France,2015,27,367,406,218,663,44.45
634,Hacettepe University,Turkey,2015,3,367,567,218,572,44.45
635,State University of New York Upstate Medical University,USA,2015,186,367,567,218,611,44.45
636,Braunschweig University of Technology,Germany,2015,46,226,567,218,526,44.44
637,University of Salamanca,Spain,2015,18,367,491,218,513,44.44
638,Indian Institute of Technology Roorkee,India,2015,9,367,395,218,733,44.44
639,Örebro University,Sweden,2015,11,367,529,218,664,44.44
640,Northeast Normal University,China,2015,35,367,567,218,696,44.44
641,University of Patras,Greece,2015,5,367,567,218,575,44.44
642,Beijing University of Chemical Technology,China,2015,36,367,536,218,729,44.44
643,Northern Illinois University,USA,2015,187,367,284,218,550,44.44
644,Rovira i Virgili University,Spain,2015,19,367,567,218,519,44.44
645,La Trobe University,Australia,2015,19,367,457,218,546,44.44
646,Warsaw University of Technology,Poland,2015,3,344,545,218,580,44.43
647,Binghamton University,USA,2015,188,367,263,218,650,44.43
648,Shizuoka University,Japan,2015,39,367,476,218,729,44.43
649,Hong Kong Baptist University,Hong Kong,2015,6,367,516,218,680,44.43
650,Albany Medical College,USA,2015,189,171,567,218,770,44.43
651,Ehime University,Japan,2015,40,367,514,218,571,44.43
652,University of Los Andes (Colombia),Colombia,2015,1,367,189,218,629,44.43
653,Polytechnic University of Turin,Italy,2015,34,367,567,218,636,44.43
654,University of Burgundy,France,2015,28,224,567,218,562,44.42
655,University of Idaho,USA,2015,190,367,567,218,531,44.42
656,Old Dominion University,USA,2015,191,367,567,218,607,44.42
657,Yamaguchi University,Japan,2015,41,367,567,218,728,44.42
658,Massey University,New Zealand,2015,5,367,496,218,590,44.42
659,Donghua University,China,2015,37,367,567,218,667,44.41
660,University of the Balearic Islands,Spain,2015,20,367,567,218,538,44.41
661,Portland State University,USA,2015,192,367,245,218,665,44.41
662,Marche Polytechnic University,Italy,2015,35,367,567,218,661,44.41
663,University of Québec at Montreal,Canada,2015,25,367,422,218,500,44.41
664,"UNESP, São Paulo State University",Brazil,2015,7,367,567,218,493,44.41
665,Loma Linda University,USA,2015,193,367,567,218,749,44.41
666,University of Toyama,Japan,2015,42,367,307,218,697,44.41
667,University of Debrecen,Hungary,2015,3,367,567,218,579,44.4
668,"University of Maine, Orono",USA,2015,194,345,567,218,528,44.4
669,Graz University of Technology,Austria,2015,8,367,567,218,587,44.4
670,Gifu University,Japan,2015,43,367,567,218,668,44.4
671,University of Jyväskylä,Finland,2015,8,367,525,218,515,44.4
672,University of Paris 13,France,2015,29,367,567,218,686,44.4
673,University of Girona,Spain,2015,21,367,567,218,717,44.4
674,Keele University,United Kingdom,2015,49,367,567,218,504,44.4
675,University of Poitiers,France,2015,30,255,567,148,584,44.39
676,University of Insubria,Italy,2015,36,367,567,218,638,44.39
677,Wuhan University of Technology,China,2015,38,367,499,218,699,44.39
678,University of Pretoria,South Africa,2015,5,367,262,218,548,44.39
679,Banaras Hindu University,India,2015,10,243,260,218,723,44.39
680,University of L'Aquila,Italy,2015,37,367,567,218,659,44.38
681,University of Alicante,Spain,2015,22,367,567,218,697,44.38
682,American University of Beirut,Lebanon,2015,1,114,247,218,818,44.38
683,University of Ulster,United Kingdom,2015,50,367,567,218,625,44.38
684,Shanghai University,China,2015,39,367,567,218,690,44.38
685,Comenius University in Bratislava,Slovak Republic,2015,1,367,567,218,659,44.38
686,University of Vigo,Spain,2015,23,367,567,218,609,44.38
687,"University of Nevada, Las Vegas",USA,2015,195,367,448,218,586,44.38
688,Swinburne University of Technology,Australia,2015,20,367,567,218,540,44.38
689,Tilburg University,Netherlands,2015,13,367,289,218,624,44.37
690,University of Messina,Italy,2015,38,367,567,218,686,44.37
691,Kaiserslautern University of Technology,Germany,2015,47,367,522,218,616,44.37
692,University of Kent,United Kingdom,2015,51,367,433,218,531,44.37
693,University of Málaga,Spain,2015,24,367,567,218,712,44.37
694,Loughborough University,United Kingdom,2015,52,367,567,218,610,44.37
695,National Technical University of Athens,Greece,2015,6,187,567,218,658,44.37
696,Liverpool John Moores University,United Kingdom,2015,53,367,567,218,543,44.37
697,Sharif University of Technology,Iran,2015,1,116,567,218,675,44.37
698,"Birkbeck, University of London",United Kingdom,2015,54,300,567,218,497,44.37
699,"University François Rabelais, Tours",France,2015,31,201,567,218,604,44.37
700,University of Haifa,Israel,2015,7,367,372,218,553,44.36
701,Roma Tre University,Italy,2015,39,367,567,218,596,44.36
702,Masaryk University,Czech Republic,2015,2,367,567,218,603,44.36
703,University of Salerno,Italy,2015,40,367,567,218,628,44.36
704,King Abdullah University of Science and Technology,Saudi Arabia,2015,2,367,567,126,622,44.36
705,Beihang University,China,2015,40,367,383,218,657,44.35
706,Fuzhou University,China,2015,41,367,399,218,713,44.35
707,Heriot-Watt University,United Kingdom,2015,55,367,335,218,615,44.35
708,China Medical University (Taiwan),Taiwan,2015,9,367,567,218,587,44.35
709,University of Cantabria,Spain,2015,25,367,523,218,539,44.35
710,Rochester Institute of Technology,USA,2015,196,367,431,218,612,44.35
711,Royal College of Surgeons in Ireland,Ireland,2015,5,367,567,218,657,44.35
712,San Francisco State University,USA,2015,197,271,567,218,649,44.35
713,Sapporo Medical University,Japan,2015,44,367,567,218,819,44.35
714,Indian Institute of Technology Kanpur,India,2015,11,174,503,218,685,44.34
715,Johannes Kepler University of Linz,Austria,2015,9,367,378,218,682,44.34
716,Czech Technical University in Prague,Czech Republic,2015,3,347,567,218,639,44.34
717,Marquette University,USA,2015,198,367,201,218,781,44.34
718,Missouri University of Science and Technology,USA,2015,199,367,246,218,762,44.34
719,Howard University,USA,2015,200,294,567,218,703,44.33
720,Aston University,United Kingdom,2015,56,367,355,218,789,44.33
721,École normale supérieure de Cachan,France,2015,32,121,323,218,700,44.33
722,Jichi Medical University,Japan,2015,45,367,567,218,691,44.33
723,"Rutgers, The State University of New Jersey - Newark",USA,2015,201,367,567,218,664,44.33
724,"Palacký University, Olomouc",Czech Republic,2015,4,367,567,218,604,44.33
725,Ankara University,Turkey,2015,4,367,341,218,661,44.33
726,University of Belgrade,Serbia,2015,1,276,567,218,542,44.33
727,Toho University,Japan,2015,46,367,567,159,769,44.33
728,Kyoto Prefectural University of Medicine,Japan,2015,47,367,567,218,750,44.33
729,Swansea University,United Kingdom,2015,57,367,428,218,578,44.32
730,Université de Namur,Belgium,2015,8,164,464,218,742,44.32
731,University of Szeged,Hungary,2015,4,367,567,205,674,44.32
732,Kitasato University,Japan,2015,48,367,567,218,655,44.32
733,Hasselt University,Belgium,2015,9,367,340,218,793,44.32
734,University of Córdoba (Spain),Spain,2015,26,367,567,218,668,44.32
735,Åbo Akademi University,Finland,2015,9,367,567,218,696,44.32
736,Tottori University,Japan,2015,49,367,343,218,713,44.32
737,Kindai University,Japan,2015,50,367,567,218,607,44.32
738,University of Castilla–La Mancha,Spain,2015,27,367,567,218,675,44.31
739,University of Augsburg,Germany,2015,48,367,567,218,715,44.31
740,"Paul Valéry University, Montpellier III",France,2015,33,367,567,218,542,44.31
741,University of Mons,Belgium,2015,10,367,567,218,750,44.31
742,Istanbul Technical University,Turkey,2015,5,367,440,218,630,44.31
743,"University of Natural Resources and Life Sciences, Vienna",Austria,2015,10,367,567,218,639,44.31
744,National University of La Plata,Argentina,2015,2,367,513,218,539,44.31
745,University of Calabria,Italy,2015,41,367,567,218,634,44.31
746,University of Memphis,USA,2015,202,367,382,218,644,44.3
747,"G. d'Annunzio University, Chieti-Pescara",Italy,2015,42,367,567,218,670,44.3
748,University of Missouri–St. Louis,USA,2015,203,367,371,218,616,44.3
749,Beijing Institute of Technology,China,2015,42,367,567,218,669,44.3
750,University of Évry Val d'Essonne,France,2015,34,367,567,218,670,44.3
751,University of South Australia,Australia,2015,21,367,324,218,665,44.3
752,University of Alabama in Huntsville,USA,2015,204,367,567,218,666,44.3
753,University of Salzburg,Austria,2015,11,367,270,218,772,44.3
754,University of Mississippi Medical Center,USA,2015,205,367,567,218,597,44.29
755,National Research Nuclear University MEPhI,Russia,2015,4,306,567,218,695,44.29
756,Chung-Ang University,South Korea,2015,24,367,461,218,643,44.29
757,Kaohsiung Medical University,Taiwan,2015,10,367,567,218,680,44.29
758,University of Neuchâtel,Switzerland,2015,9,352,567,218,715,44.29
759,University of Yamanashi,Japan,2015,51,367,567,218,792,44.29
760,Yamagata University,Japan,2015,52,367,567,218,719,44.29
761,New Jersey Institute of Technology,USA,2015,206,259,472,218,702,44.28
762,East Carolina University,USA,2015,207,367,394,218,677,44.28
763,University of Hyogo,Japan,2015,53,367,567,218,600,44.28
764,University of Picardie Jules Verne,France,2015,35,367,567,218,679,44.28
765,University of Salento,Italy,2015,43,367,567,218,638,44.28
766,Northern Arizona University,USA,2015,208,367,537,218,691,44.28
767,Miguel Hernández University of Elche,Spain,2015,28,367,567,218,673,44.28
768,University of Tehran,Iran,2015,2,181,567,218,706,44.28
769,Blaise Pascal University,France,2015,36,367,567,192,694,44.28
770,Yeungnam University,South Korea,2015,25,367,417,218,794,44.27
771,Kurume University,Japan,2015,54,367,567,218,801,44.27
772,Institut national des sciences Appliquées de Lyon,France,2015,37,367,567,218,622,44.27
773,Saga University,Japan,2015,55,367,567,218,748,44.27
774,Chongqing University,China,2015,43,367,283,218,722,44.27
775,Jikei University School of Medicine,Japan,2015,56,367,567,218,772,44.27
776,Second Military Medical University,China,2015,44,367,567,218,629,44.27
777,Jawaharlal Nehru Centre for Advanced Scientific Research,India,2015,12,367,567,218,721,44.27
778,"University of North Texas, Denton",USA,2015,209,367,567,218,652,44.27
779,Ege University,Turkey,2015,6,367,567,218,704,44.27
780,Mie University,Japan,2015,57,367,567,218,780,44.27
781,École Polytechnique de Montréal,Canada,2015,26,367,507,218,716,44.27
782,AGH University of Science and Technology,Poland,2015,4,267,279,218,703,44.26
783,University of Electronic Science and Technology of China,China,2015,45,367,308,218,696,44.26
784,University of Stirling,United Kingdom,2015,58,367,357,218,708,44.26
785,University of Greifswald,Germany,2015,49,367,567,211,616,44.26
786,National Polytechnic Institute,Mexico,2015,2,330,567,218,527,44.26
787,Jacobs University Bremen,Germany,2015,50,367,567,218,690,44.26
788,Capital Medical University,China,2015,46,367,567,218,597,44.26
789,Norwegian University of Life Sciences,Norway,2015,5,367,567,218,617,44.26
790,Michigan Technological University,USA,2015,210,341,467,218,664,44.25
791,Vilnius University,Lithuania,2015,1,340,567,218,695,44.25
792,North Dakota State University - Main Campus,USA,2015,211,172,567,218,713,44.25
793,University of Hohenheim,Germany,2015,51,367,567,218,701,44.25
794,University of North Carolina at Charlotte,USA,2015,212,367,310,218,638,44.25
795,Zhengzhou University,China,2015,47,367,427,218,705,44.25
796,Cairo University,Egypt,2015,1,285,469,180,646,44.25
797,University of Caen Lower Normandy,France,2015,38,207,567,218,684,44.25
798,Saitama Medical University,Japan,2015,58,367,567,218,741,44.25
799,University of Murcia,Spain,2015,29,367,567,218,557,44.24
800,Showa University,Japan,2015,59,367,567,218,796,44.24
801,University of Oldenburg,Germany,2015,52,367,567,218,664,44.24
802,Magna Græcia University of Catanzaro,Italy,2015,44,367,567,218,802,44.24
803,National Sun Yat-sen University,Taiwan,2015,11,367,567,218,641,44.24
804,Nanjing University of Science and Technology,China,2015,48,367,331,218,702,44.24
805,University of Concepción,Chile,2015,3,367,567,218,603,44.23
806,Chungbuk National University,South Korea,2015,26,367,567,218,750,44.23
807,Taipei Medical University,Taiwan,2015,12,367,567,218,676,44.23
808,Jaume I University,Spain,2015,30,367,567,218,799,44.23
809,Bowling Green State University,USA,2015,213,367,373,218,753,44.23
810,Nanjing University of Technology,China,2015,49,367,567,218,793,44.22
811,University of New England (Australia),Australia,2015,22,367,251,218,694,44.22
812,Kangwon National University,South Korea,2015,27,367,567,218,723,44.22
813,Inje University,South Korea,2015,28,367,567,218,804,44.22
814,Aberystwyth University,United Kingdom,2015,59,367,567,218,635,44.22
815,"University of Technology, Sydney",Australia,2015,23,367,543,218,586,44.22
816,University of Franche-Comté,France,2015,39,302,567,218,689,44.22
817,University of Sassari,Italy,2015,45,367,567,218,665,44.21
818,Chiang Mai University,Thailand,2015,3,367,550,218,704,44.21
819,Budapest University of Technology and Economics,Hungary,2015,5,256,567,218,715,44.21
820,University of Maribor,Slovenia,2015,2,367,567,218,728,44.21
821,University of Bradford,United Kingdom,2015,60,367,287,218,759,44.21
822,University of Perpignan Via Domitia,France,2015,40,160,567,218,661,44.21
823,Florida Institute of Technology,USA,2015,214,367,567,218,711,44.21
824,University of Brighton,United Kingdom,2015,61,367,567,218,776,44.21
825,University of Massachusetts Boston,USA,2015,215,367,429,218,657,44.21
826,Rio de Janeiro State University,Brazil,2015,8,367,567,218,727,44.21
827,Nagoya Institute of Technology,Japan,2015,60,367,504,218,809,44.2
828,Jiangnan University,China,2015,50,367,567,218,780,44.2
829,Murdoch University,Australia,2015,24,367,527,218,658,44.2
830,"University of Wales, Trinity Saint David",United Kingdom,2015,62,367,567,218,857,44.2
831,University of Rouen,France,2015,41,362,567,218,689,44.2
832,The Catholic University of America,USA,2015,216,367,407,218,685,44.2
833,Wright State University - Dayton,USA,2015,217,367,567,218,754,44.2
834,Dankook University,South Korea,2015,29,367,567,218,827,44.2
835,Clarkson University,USA,2015,218,367,390,218,867,44.19
836,University of Regina,Canada,2015,27,367,567,218,744,44.19
837,Boğaziçi University,Turkey,2015,7,367,519,218,707,44.19
838,Kōchi University,Japan,2015,61,367,567,218,792,44.19
839,University of Miyazaki,Japan,2015,62,290,567,218,763,44.19
840,University of Electro-Communications,Japan,2015,63,161,567,218,778,44.19
841,University of Valladolid,Spain,2015,31,367,454,218,742,44.19
842,Bilkent University,Turkey,2015,8,367,475,218,739,44.19
843,Dublin City University,Ireland,2015,6,367,567,218,749,44.19
844,University of South Alabama,USA,2015,219,367,567,218,803,44.19
845,Sofia University,Bulgaria,2015,1,254,567,218,780,44.19
846,Ocean University of China,China,2015,51,367,567,218,676,44.19
847,King Fahd University of Petroleum and Minerals,Saudi Arabia,2015,3,367,234,218,843,44.19
848,University of Veterinary Medicine Vienna,Austria,2015,12,367,567,184,690,44.19
849,University of Alcalá,Spain,2015,32,367,567,218,683,44.18
850,Hunter College,USA,2015,220,261,438,218,693,44.18
851,"All India Institute of Medical Sciences, New Delhi",India,2015,13,367,567,218,806,44.18
852,Gazi University,Turkey,2015,9,367,468,218,779,44.18
853,"National University of Ireland, Maynooth",Ireland,2015,7,244,567,218,783,44.18
854,Tehran University of Medical Sciences,Iran,2015,3,367,567,218,772,44.18
