World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
346,University of Electronic Science and Technology of China,China,2021,37,527.0,647.0,274.0,313.0,76.0
347,University of Campinas,Brazil,2021,2,527.0,1001.0,274.0,310.0,76.0
348,University of Belgrade,Serbia,2021,1,472.0,1001.0,274.0,311.0,76.0
349,École des ponts ParisTech,France,2021,19,167.0,24.0,274.0,972.0,76.0
350,City College of New York,USA,2021,108,22.0,437.0,274.0,792.0,76.0
351,University of Otago,New Zealand,2021,2,527.0,837.0,274.0,315.0,75.9
352,Temple University,USA,2021,109,527.0,601.0,274.0,325.0,75.9
353,Albert Einstein College of Medicine,USA,2021,110,527.0,1001.0,274.0,317.0,75.9
354,Aalborg University,Denmark,2021,4,527.0,820.0,274.0,321.0,75.9
355,Ben-Gurion University of the Negev,Israel,2021,5,527.0,1001.0,212.0,378.0,75.9
356,University of Buenos Aires,Argentina,2021,1,319.0,1001.0,274.0,324.0,75.9
357,Queen's University Belfast,United Kingdom,2021,33,398.0,937.0,274.0,322.0,75.9
358,Vrije Universiteit Brussel,Belgium,2021,7,443.0,1001.0,274.0,323.0,75.8
359,Drexel University,USA,2021,111,527.0,264.0,232.0,400.0,75.8
360,Federal University of Rio de Janeiro,Brazil,2021,3,445.0,440.0,274.0,336.0,75.8
361,University of Southern Denmark,Denmark,2021,5,527.0,1001.0,274.0,327.0,75.8
362,Linköping University,Sweden,2021,8,527.0,654.0,274.0,330.0,75.8
363,Curtin University,Australia,2021,9,527.0,1001.0,274.0,328.0,75.8
364,University of Marburg,Germany,2021,28,159.0,1001.0,183.0,423.0,75.8
365,University of Parma,Italy,2021,14,286.0,949.0,89.0,503.0,75.8
366,Lanzhou University,China,2021,38,527.0,1001.0,274.0,331.0,75.7
367,China Agricultural University,China,2021,39,527.0,1001.0,274.0,335.0,75.7
368,Pohang University of Science and Technology,South Korea,2021,7,527.0,1001.0,274.0,337.0,75.7
369,National Research Center «Kurchatov Institute»,Russia,2021,3,527.0,1001.0,274.0,339.0,75.7
370,Technical University of Berlin,Germany,2021,29,178.0,619.0,274.0,358.0,75.7
371,King Saud University,Saudi Arabia,2021,3,527.0,349.0,274.0,356.0,75.7
372,Islamic Azad University,Iran,2021,1,527.0,1001.0,274.0,342.0,75.7
373,Justus Liebig University Giessen,Germany,2021,30,527.0,1001.0,274.0,344.0,75.6
374,University of Ljubljana,Slovenia,2021,1,527.0,1001.0,274.0,345.0,75.6
375,University of Innsbruck,Austria,2021,3,527.0,746.0,248.0,387.0,75.6
376,Jagiellonian University,Poland,2021,1,527.0,1001.0,274.0,347.0,75.6
377,Pontifical Catholic University of Chile,Chile,2021,1,500.0,198.0,274.0,393.0,75.6
378,University of Oregon,USA,2021,112,127.0,1001.0,274.0,388.0,75.6
379,University of Technology Sydney,Australia,2021,10,527.0,1001.0,274.0,348.0,75.6
380,Macquarie University,Australia,2021,11,527.0,555.0,274.0,359.0,75.5
381,University of Turku,Finland,2021,3,527.0,1001.0,274.0,349.0,75.5
382,National Tsing Hua University,Taiwan,2021,3,370.0,834.0,274.0,355.0,75.5
383,Medical University of South Carolina,USA,2021,113,527.0,1001.0,274.0,350.0,75.5
384,East China Normal University,China,2021,40,527.0,426.0,274.0,368.0,75.5
385,University of Victoria,Canada,2021,16,527.0,1001.0,274.0,351.0,75.5
386,Chongqing University,China,2021,41,527.0,538.0,274.0,364.0,75.5
387,University of Perugia,Italy,2021,15,527.0,1001.0,274.0,353.0,75.5
388,Deakin University,Australia,2021,12,527.0,987.0,274.0,354.0,75.4
389,University of Regensburg,Germany,2021,31,527.0,904.0,274.0,360.0,75.4
390,Griffith University,Australia,2021,13,527.0,1001.0,274.0,357.0,75.4
391,Kyung Hee University,South Korea,2021,8,527.0,962.0,274.0,362.0,75.4
392,"University of Oklahoma, Norman",USA,2021,114,527.0,374.0,274.0,376.0,75.4
393,East China University of Science and Technology,China,2021,42,527.0,1001.0,274.0,361.0,75.4
394,University of Warsaw,Poland,2021,2,479.0,974.0,274.0,367.0,75.4
395,Pompeu Fabra University,Spain,2021,8,527.0,1001.0,274.0,370.0,75.4
396,University of Wollongong,Australia,2021,14,527.0,642.0,274.0,374.0,75.3
397,University of Malaya,Malaysia,2021,1,527.0,467.0,274.0,382.0,75.3
398,University of Newcastle,Australia,2021,15,527.0,1001.0,274.0,371.0,75.3
399,University of Texas at Dallas,USA,2021,115,368.0,582.0,274.0,379.0,75.3
400,Chalmers University of Technology,Sweden,2021,9,505.0,290.0,274.0,397.0,75.3
401,Queensland University of Technology,Australia,2021,16,527.0,1001.0,274.0,372.0,75.3
402,Kyungpook National University,South Korea,2021,9,527.0,977.0,274.0,375.0,75.3
403,"University at Albany, SUNY",USA,2021,116,208.0,727.0,211.0,454.0,75.2
404,Swedish University of Agricultural Sciences,Sweden,2021,10,288.0,1001.0,274.0,381.0,75.2
405,University of Seville,Spain,2021,9,527.0,1001.0,274.0,377.0,75.2
406,Vienna University of Technology,Austria,2021,4,402.0,557.0,274.0,389.0,75.2
407,University of Coimbra,Portugal,2021,3,417.0,1001.0,274.0,383.0,75.2
408,University of Bari,Italy,2021,16,527.0,1001.0,274.0,380.0,75.2
409,Aristotle University of Thessaloniki,Greece,2021,2,527.0,1001.0,274.0,384.0,75.2
410,University of Science and Technology Beijing,China,2021,43,527.0,203.0,274.0,426.0,75.2
411,University of Twente,Netherlands,2021,12,527.0,1001.0,274.0,386.0,75.1
412,Amherst College,USA,2021,117,21.0,49.0,274.0,1001.0,75.1
413,Northwestern Polytechnical University,China,2021,44,527.0,687.0,274.0,392.0,75.1
414,University of Saskatchewan,Canada,2021,17,281.0,652.0,274.0,399.0,75.1
415,Indian Institute of Management Ahmedabad,India,2021,1,360.0,11.0,274.0,1001.0,75.1
416,University of Tasmania,Australia,2021,17,527.0,1001.0,274.0,390.0,75.1
417,University of Côte d'Azur,France,2021,20,527.0,1001.0,274.0,391.0,75.1
418,Tampere University,Finland,2021,4,527.0,502.0,274.0,404.0,75.1
419,University of Ulsan,South Korea,2021,10,527.0,744.0,274.0,396.0,75.0
420,Indiana University – Purdue University Indianapolis,USA,2021,118,527.0,803.0,274.0,402.0,75.0
421,São Paulo State University,Brazil,2021,4,527.0,1001.0,274.0,394.0,75.0
422,Zhengzhou University,China,2021,45,527.0,1001.0,274.0,395.0,75.0
423,Texas Tech University,USA,2021,119,527.0,492.0,274.0,407.0,75.0
424,Hiroshima University,Japan,2021,12,527.0,1001.0,274.0,398.0,75.0
425,Thomas Jefferson University,USA,2021,120,527.0,1001.0,274.0,403.0,75.0
426,Capital Medical University,China,2021,46,527.0,1001.0,274.0,405.0,75.0
427,York University,Canada,2021,18,527.0,300.0,274.0,427.0,75.0
428,China University of Geosciences,China,2021,47,527.0,983.0,274.0,406.0,74.9
429,Kansas State University,USA,2021,121,346.0,487.0,274.0,417.0,74.9
430,Chonnam National University,South Korea,2021,11,527.0,1001.0,274.0,408.0,74.9
431,University of Stuttgart,Germany,2021,32,122.0,285.0,274.0,474.0,74.9
432,Stockholm School of Economics,Sweden,2021,11,527.0,20.0,264.0,1001.0,74.9
433,Catholic University of the Sacred Heart,Italy,2021,17,527.0,1001.0,274.0,410.0,74.9
434,University of Mississippi,USA,2021,122,527.0,1001.0,274.0,409.0,74.9
435,Stellenbosch University,South Africa,2021,3,527.0,187.0,274.0,455.0,74.9
436,University of Chile,Chile,2021,2,527.0,602.0,274.0,414.0,74.8
437,University of Trieste,Italy,2021,18,527.0,978.0,274.0,412.0,74.8
438,Okayama University,Japan,2021,13,340.0,646.0,274.0,418.0,74.8
439,University of Clermont Auvergne,France,2021,21,527.0,1001.0,274.0,411.0,74.8
440,Kobe University,Japan,2021,14,296.0,438.0,274.0,430.0,74.8
441,Tulane University,USA,2021,123,217.0,332.0,274.0,444.0,74.8
442,Shenzhen University,China,2021,48,527.0,816.0,274.0,413.0,74.8
443,Saint Louis University,USA,2021,124,527.0,277.0,187.0,527.0,74.8
444,University of Bath,United Kingdom,2021,34,527.0,580.0,274.0,424.0,74.7
445,University of Texas Health Science Center at San Antonio,USA,2021,125,527.0,1001.0,274.0,419.0,74.7
446,University of Oulu,Finland,2021,5,527.0,628.0,274.0,429.0,74.7
447,Vita-Salute San Raffaele University,Italy,2021,19,527.0,1001.0,274.0,420.0,74.7
448,University of Navarra,Spain,2021,10,527.0,105.0,254.0,577.0,74.7
449,Pusan National University,South Korea,2021,12,527.0,429.0,274.0,434.0,74.7
450,University of Trento,Italy,2021,20,527.0,1001.0,274.0,421.0,74.7
451,Medical College of Wisconsin,USA,2021,126,527.0,1001.0,274.0,422.0,74.7
452,University of Eastern Finland,Finland,2021,6,527.0,1001.0,274.0,425.0,74.7
453,University of Zaragoza,Spain,2021,11,490.0,1001.0,274.0,428.0,74.6
454,Martin Luther University Halle-Wittenberg,Germany,2021,33,434.0,1001.0,250.0,458.0,74.6
455,National Chiao Tung University,Taiwan,2021,4,527.0,237.0,274.0,460.0,74.6
456,University of Catania,Italy,2021,21,337.0,1001.0,274.0,432.0,74.6
457,University of Colorado Denver,USA,2021,127,527.0,1001.0,274.0,431.0,74.6
458,University of Vermont,USA,2021,128,527.0,506.0,274.0,443.0,74.6
459,Indian Institute of Science,India,2021,2,341.0,782.0,274.0,436.0,74.6
460,University of Guelph,Canada,2021,19,527.0,1001.0,274.0,433.0,74.6
461,University of Alabama - Tuscaloosa,USA,2021,129,440.0,222.0,274.0,478.0,74.6
462,Syracuse University,USA,2021,130,165.0,202.0,274.0,509.0,74.5
463,University of Central Florida,USA,2021,131,527.0,1001.0,274.0,435.0,74.5
464,Polytechnic University of Catalonia,Spain,2021,12,527.0,511.0,274.0,448.0,74.5
465,University of Louisville,USA,2021,132,527.0,781.0,274.0,442.0,74.5
466,Shanghai University,China,2021,49,527.0,1001.0,274.0,437.0,74.5
467,University of Santiago de Compostela,Spain,2021,13,527.0,895.0,274.0,440.0,74.5
468,University of Siena,Italy,2021,22,527.0,1001.0,274.0,438.0,74.5
469,Florida International University,USA,2021,133,527.0,1001.0,274.0,439.0,74.5
470,Nanjing Agricultural University,China,2021,50,527.0,1001.0,274.0,441.0,74.5
471,Nanjing University of Aeronautics and Astronautics,China,2021,51,527.0,1001.0,274.0,445.0,74.4
472,Nanjing University of Science and Technology,China,2021,52,527.0,655.0,274.0,449.0,74.4
473,George Mason University,USA,2021,134,527.0,1001.0,237.0,500.0,74.4
474,Federal University of Rio Grande do Sul,Brazil,2021,5,527.0,1001.0,274.0,446.0,74.4
475,University of Strathclyde,United Kingdom,2021,35,527.0,358.0,274.0,463.0,74.4
476,Scuola Normale Superiore di Pisa,Italy,2021,23,87.0,1001.0,239.0,581.0,74.4
477,Technical University of Darmstadt,Germany,2021,34,339.0,621.0,274.0,453.0,74.4
478,Joint Institute for Nuclear Research,Russia,2021,4,527.0,1001.0,274.0,450.0,74.4
479,University of Rostock,Germany,2021,35,431.0,1001.0,274.0,452.0,74.4
480,Beijing University of Chemical Technology,China,2021,53,527.0,1001.0,274.0,451.0,74.3
481,École normale supérieure de Lyon,France,2021,22,383.0,1001.0,267.0,479.0,74.3
482,James Cook University,Australia,2021,18,527.0,1001.0,274.0,456.0,74.3
483,University of KwaZulu-Natal,South Africa,2021,4,491.0,375.0,274.0,480.0,74.3
484,Chulalongkorn University,Thailand,2021,1,527.0,107.0,274.0,573.0,74.3
485,Oklahoma State University,USA,2021,135,527.0,508.0,274.0,470.0,74.3
486,University of Oviedo,Spain,2021,14,527.0,947.0,274.0,457.0,74.3
487,Ioffe Physical-Technical Institute of the Russian Academy of Sciences,Russia,2021,5,38.0,1001.0,217.0,903.0,74.3
488,Polytechnic University of Valencia,Spain,2021,15,527.0,1001.0,274.0,459.0,74.3
489,Rovira i Virgili University,Spain,2021,16,527.0,1001.0,274.0,461.0,74.2
490,Leibniz University Hannover,Germany,2021,36,527.0,864.0,274.0,465.0,74.2
491,Huazhong Agricultural University,China,2021,54,527.0,1001.0,274.0,464.0,74.2
492,Xidian University,China,2021,55,357.0,1001.0,274.0,468.0,74.2
493,West Virginia University,USA,2021,136,527.0,352.0,274.0,494.0,74.2
494,Nanjing Medical University,China,2021,56,527.0,1001.0,274.0,466.0,74.2
495,Baylor University,USA,2021,137,527.0,396.0,274.0,487.0,74.2
496,Savoie Mont Blanc University,France,2021,23,527.0,1001.0,274.0,467.0,74.2
497,Technical University of Dortmund,Germany,2021,37,527.0,1001.0,274.0,469.0,74.2
498,Lehigh University,USA,2021,138,166.0,61.0,274.0,763.0,74.1
499,University of Hawaii at Manoa,USA,2021,139,396.0,1001.0,274.0,475.0,74.1
500,La Trobe University,Australia,2021,19,527.0,1001.0,274.0,472.0,74.1
501,University of Ferrara,Italy,2021,24,527.0,1001.0,274.0,471.0,74.1
502,Rush University,USA,2021,140,527.0,1001.0,274.0,473.0,74.1
503,Federal University of Minas Gerais,Brazil,2021,6,527.0,609.0,274.0,483.0,74.1
504,University of Tennessee Health Science Center,USA,2021,141,527.0,1001.0,274.0,476.0,74.1
505,Swarthmore College,USA,2021,142,16.0,257.0,274.0,1001.0,74.1
506,Novosibirsk State University,Russia,2021,6,403.0,1001.0,274.0,477.0,74.1
507,Boston College,USA,2021,143,527.0,135.0,274.0,559.0,74.1
508,University of Modena and Reggio Emilia,Italy,2021,25,527.0,917.0,274.0,481.0,74.0
509,Western Sydney University,Australia,2021,20,527.0,1001.0,274.0,482.0,74.0
510,University of Surrey,United Kingdom,2021,36,401.0,469.0,274.0,501.0,74.0
511,University of Hull,United Kingdom,2021,37,193.0,302.0,134.0,707.0,74.0
512,University of Tromsø – The Arctic University of Norway,Norway,2021,4,527.0,1001.0,274.0,484.0,74.0
513,Northwest A&F University,China,2021,57,527.0,1001.0,274.0,485.0,74.0
514,NOVA University of Lisbon,Portugal,2021,4,527.0,1001.0,274.0,486.0,74.0
515,"Royal Holloway, University of London",United Kingdom,2021,38,405.0,1001.0,222.0,555.0,74.0
516,University of Canterbury,New Zealand,2021,3,355.0,425.0,241.0,553.0,74.0
517,University College Cork,Ireland,2021,3,527.0,805.0,274.0,490.0,74.0
518,Wuhan University of Technology,China,2021,58,527.0,997.0,274.0,488.0,73.9
519,University of Potsdam,Germany,2021,38,527.0,1001.0,274.0,489.0,73.9
520,University of Tehran,Iran,2021,2,424.0,1001.0,274.0,491.0,73.9
521,University of Tartu,Estonia,2021,1,459.0,1001.0,274.0,492.0,73.9
522,National Yang-Ming University,Taiwan,2021,5,527.0,1001.0,274.0,493.0,73.9
523,University of South Australia,Australia,2021,21,527.0,475.0,274.0,508.0,73.9
524,RMIT University,Australia,2021,22,527.0,1001.0,274.0,496.0,73.9
525,University of Zagreb,Croatia,2021,1,527.0,1001.0,274.0,495.0,73.9
526,Colorado School of Mines,USA,2021,144,527.0,64.0,274.0,731.0,73.9
527,Bar-Ilan University,Israel,2021,6,527.0,648.0,274.0,506.0,73.8
528,Ulsan National Institute of Science and Technology,South Korea,2021,13,527.0,1001.0,274.0,497.0,73.8
529,University of Bremen,Germany,2021,39,527.0,1001.0,274.0,498.0,73.8
530,Georgia State University,USA,2021,145,527.0,819.0,274.0,502.0,73.8
531,USI - University of Italian Speaking Switzerland,Switzerland,2021,9,527.0,1001.0,274.0,499.0,73.8
532,University of Verona,Italy,2021,26,527.0,1001.0,274.0,504.0,73.8
533,University of Rennes 1,France,2021,24,527.0,1001.0,274.0,505.0,73.8
534,Carleton University,Canada,2021,20,527.0,1001.0,274.0,507.0,73.8
535,Polytechnic University of Madrid,Spain,2021,17,485.0,681.0,274.0,510.0,73.8
536,University of Konstanz,Germany,2021,40,527.0,1001.0,203.0,601.0,73.8
537,Hitotsubashi University,Japan,2021,15,527.0,19.0,274.0,1001.0,73.7
538,Saint Petersburg University,Russia,2021,7,155.0,446.0,274.0,544.0,73.7
539,"Northeastern University, China",China,2021,59,527.0,523.0,274.0,513.0,73.7
540,University of Arkansas - Fayetteville,USA,2021,146,268.0,377.0,274.0,538.0,73.7
541,Rensselaer Polytechnic Institute,USA,2021,147,425.0,153.0,274.0,603.0,73.7
542,Moscow Institute of Physics and Technology,Russia,2021,8,160.0,585.0,270.0,566.0,73.7
543,Tata Institute of Fundamental Research,India,2021,3,527.0,1001.0,274.0,511.0,73.7
544,University of Nantes,France,2021,25,527.0,1001.0,274.0,512.0,73.7
545,Medical University of Innsbruck,Austria,2021,5,527.0,1001.0,274.0,514.0,73.7
546,Cairo University,Egypt,2021,1,527.0,1001.0,274.0,516.0,73.7
547,Ewha Womans University,South Korea,2021,14,527.0,1001.0,274.0,515.0,73.6
548,National Technical University of Athens,Greece,2021,3,474.0,768.0,274.0,523.0,73.6
549,Mahidol University,Thailand,2021,2,527.0,1001.0,274.0,517.0,73.6
550,Chiba University,Japan,2021,16,527.0,1001.0,274.0,518.0,73.6
551,Fuzhou University,China,2021,60,527.0,723.0,274.0,526.0,73.6
552,"China Medical University, Taiwan",Taiwan,2021,6,527.0,1001.0,274.0,520.0,73.6
553,Jinan University,China,2021,61,527.0,596.0,274.0,533.0,73.6
554,Flinders University,Australia,2021,23,461.0,1001.0,274.0,521.0,73.6
555,National Central University,Taiwan,2021,7,527.0,1001.0,274.0,522.0,73.6
556,Clemson University,USA,2021,148,527.0,934.0,274.0,525.0,73.6
557,Indian Institute of Technology Madras,India,2021,4,527.0,181.0,274.0,600.0,73.6
558,Mayo Clinic College of Medicine and Science,USA,2021,149,527.0,1001.0,274.0,524.0,73.5
559,Brunel University London,United Kingdom,2021,39,527.0,554.0,274.0,536.0,73.5
560,San Diego State University,USA,2021,150,313.0,447.0,274.0,547.0,73.5
561,Medical University of Graz,Austria,2021,6,527.0,1001.0,274.0,528.0,73.5
562,Southwest University,China,2021,62,481.0,1001.0,274.0,529.0,73.5
563,University of Graz,Austria,2021,7,438.0,1001.0,161.0,690.0,73.5
564,University of Sherbrooke,Canada,2021,21,527.0,969.0,274.0,530.0,73.5
565,University of Jyväskylä,Finland,2021,7,527.0,1001.0,274.0,531.0,73.5
566,Institut Agro,France,2021,26,527.0,1001.0,274.0,532.0,73.5
567,Indian Institute of Technology Bombay,India,2021,5,527.0,373.0,274.0,551.0,73.5
568,China University of Petroleum,China,2021,63,527.0,608.0,274.0,539.0,73.4
569,University of Texas at Arlington,USA,2021,151,527.0,849.0,274.0,537.0,73.4
570,Chang Gung University,Taiwan,2021,8,527.0,1001.0,274.0,534.0,73.4
571,University of Delhi,India,2021,6,525.0,215.0,274.0,604.0,73.4
572,Palacký University Olomouc,Czech Republic,2021,2,527.0,1001.0,274.0,535.0,73.4
573,Middle East Technical University,Turkey,2021,1,527.0,318.0,274.0,571.0,73.4
574,Illinois Institute of Technology,USA,2021,152,62.0,160.0,274.0,815.0,73.4
575,University of Iceland,Iceland,2021,1,527.0,1001.0,274.0,540.0,73.4
576,Nanjing Tech University,China,2021,64,527.0,1001.0,274.0,541.0,73.4
577,University of Minho,Portugal,2021,5,527.0,1001.0,274.0,542.0,73.4
578,"Institute of Cancer Research, University of London",United Kingdom,2021,40,246.0,1001.0,274.0,552.0,73.4
579,University of Udine,Italy,2021,27,527.0,1001.0,274.0,543.0,73.3
580,University of Pretoria,South Africa,2021,5,527.0,778.0,274.0,548.0,73.3
581,Auburn University,USA,2021,153,527.0,247.0,274.0,593.0,73.3
582,Swansea University,United Kingdom,2021,41,527.0,1001.0,274.0,545.0,73.3
583,University of Wisconsin–Milwaukee,USA,2021,154,278.0,474.0,274.0,572.0,73.3
584,University of Burgundy,France,2021,27,164.0,1001.0,274.0,576.0,73.3
585,University of Palermo,Italy,2021,28,527.0,1001.0,274.0,546.0,73.3
586,Concordia University,Canada,2021,22,526.0,323.0,274.0,580.0,73.3
587,Masaryk University,Czech Republic,2021,3,527.0,1001.0,274.0,549.0,73.3
588,Bocconi University,Italy,2021,29,527.0,48.0,257.0,1001.0,73.3
589,College of William & Mary,USA,2021,155,527.0,93.0,274.0,724.0,73.2
590,University of Nebraska Medical Center,USA,2021,156,527.0,1001.0,274.0,550.0,73.2
591,Eötvös Loránd University,Hungary,2021,1,259.0,1001.0,274.0,563.0,73.2
592,Haverford College,USA,2021,157,19.0,1001.0,274.0,1001.0,73.2
593,Central China Normal University,China,2021,65,527.0,1001.0,274.0,554.0,73.2
594,Czech Technical University in Prague,Czech Republic,2021,4,391.0,1001.0,274.0,558.0,73.2
595,Jiangsu University,China,2021,66,527.0,1001.0,274.0,556.0,73.2
596,University Paris-Est Créteil,France,2021,28,527.0,882.0,274.0,560.0,73.2
597,Brigham Young University,USA,2021,158,316.0,842.0,274.0,569.0,73.2
598,CINVESTAV,Mexico,2021,2,527.0,1001.0,274.0,557.0,73.2
599,Polytechnic University of Turin,Italy,2021,30,527.0,840.0,274.0,564.0,73.2
600,University of Salerno,Italy,2021,31,527.0,1001.0,274.0,561.0,73.1
601,Beijing Jiaotong University,China,2021,67,527.0,1001.0,274.0,562.0,73.1
602,Jiangnan University,China,2021,68,527.0,1001.0,274.0,565.0,73.1
603,University of Aveiro,Portugal,2021,6,527.0,1001.0,274.0,567.0,73.1
604,University of Cagliari,Italy,2021,32,527.0,1001.0,274.0,568.0,73.1
605,University of Eastern Piedmont,Italy,2021,33,527.0,1001.0,274.0,570.0,73.1
606,AGH University of Science and Technology,Poland,2021,3,527.0,859.0,274.0,574.0,73.1
607,Federal University of São Paulo,Brazil,2021,7,527.0,1001.0,274.0,575.0,73.1
608,Nanjing University of Information Science and Technology,China,2021,69,527.0,1001.0,274.0,578.0,73.1
609,Comenius University in Bratislava,Slovak Republic,2021,1,527.0,1001.0,274.0,579.0,73.1
610,University of St.Gallen,Switzerland,2021,10,527.0,29.0,274.0,1001.0,73.1
611,Jeonbuk National University,South Korea,2021,15,527.0,1001.0,274.0,582.0,73.0
612,Sharif University of Technology,Iran,2021,3,394.0,1001.0,274.0,584.0,73.0
613,National Research Nuclear University MEPhI,Russia,2021,9,439.0,1001.0,274.0,585.0,73.0
614,"St George's, University of London",United Kingdom,2021,42,527.0,1001.0,274.0,583.0,73.0
615,Utah State University,USA,2021,159,352.0,899.0,274.0,594.0,73.0
616,University of Bayreuth,Germany,2021,41,527.0,1001.0,274.0,586.0,73.0
617,University of Québec at Montreal,Canada,2021,23,527.0,970.0,274.0,588.0,73.0
618,Second Military Medical University,China,2021,70,527.0,1001.0,274.0,587.0,73.0
619,"National University of Ireland, Galway",Ireland,2021,4,203.0,1001.0,274.0,608.0,73.0
620,Rio de Janeiro State University,Brazil,2021,8,527.0,1001.0,274.0,590.0,73.0
621,National University of La Plata,Argentina,2021,2,527.0,1001.0,274.0,589.0,73.0
622,University of Brescia,Italy,2021,34,527.0,1001.0,274.0,591.0,73.0
623,Indian Institute of Technology Delhi,India,2021,7,527.0,133.0,274.0,694.0,72.9
624,Toulouse INP,France,2021,29,527.0,248.0,274.0,626.0,72.9
625,University of La Laguna,Spain,2021,18,527.0,1001.0,274.0,592.0,72.9
626,Institut national des sciences appliquées de Lyon,France,2021,30,527.0,1001.0,274.0,595.0,72.9
627,Konkuk University,South Korea,2021,16,527.0,1001.0,274.0,597.0,72.9
628,Southern Medical University,China,2021,71,527.0,1001.0,274.0,596.0,72.9
629,Bielefeld University,Germany,2021,42,432.0,1001.0,274.0,599.0,72.9
630,Cold Spring Harbor Laboratory,USA,2021,160,527.0,1001.0,102.0,861.0,72.9
631,University of Plymouth,United Kingdom,2021,43,527.0,1001.0,274.0,598.0,72.9
632,Henryk Niewodniczański Institute of Nuclear Physics,Poland,2021,4,527.0,1001.0,274.0,602.0,72.9
633,North China Electric Power University,China,2021,72,527.0,282.0,274.0,629.0,72.9
634,Ocean University of China,China,2021,73,527.0,1001.0,274.0,605.0,72.8
635,Catholic University of Korea,South Korea,2021,17,527.0,1001.0,274.0,606.0,72.8
636,Courtauld Institute of Art,United Kingdom,2021,44,12.0,1001.0,274.0,1001.0,72.8
637,Boğaziçi University,Turkey,2021,2,527.0,633.0,274.0,613.0,72.8
638,China University of Mining and Technology,China,2021,74,527.0,712.0,274.0,611.0,72.8
639,Memorial University of Newfoundland,Canada,2021,24,527.0,734.0,274.0,614.0,72.8
640,National Polytechnic Institute,Mexico,2021,3,527.0,1001.0,274.0,609.0,72.8
641,University of New Hampshire,USA,2021,161,527.0,541.0,274.0,620.0,72.8
642,Tilburg University,Netherlands,2021,13,527.0,398.0,274.0,628.0,72.8
643,Tehran University of Medical Sciences,Iran,2021,4,527.0,1001.0,274.0,610.0,72.8
644,Southern University of Science and Technology,China,2021,75,527.0,1001.0,274.0,612.0,72.8
645,Renmin University of China,China,2021,76,527.0,104.0,274.0,779.0,72.8
646,Nanjing Normal University,China,2021,77,527.0,998.0,274.0,615.0,72.7
647,Hefei University of Technology,China,2021,78,527.0,845.0,274.0,618.0,72.7
648,Donghua University,China,2021,79,527.0,1001.0,274.0,617.0,72.7
649,University of Cantabria,Spain,2021,19,527.0,1001.0,274.0,616.0,72.7
650,Hacettepe University,Turkey,2021,3,527.0,1001.0,274.0,619.0,72.7
651,Saarland University,Germany,2021,43,527.0,468.0,274.0,635.0,72.7
652,Ankara University,Turkey,2021,4,527.0,806.0,274.0,623.0,72.7
653,Binghamton University,USA,2021,162,297.0,366.0,154.0,867.0,72.7
654,Chung-Ang University,South Korea,2021,18,527.0,1001.0,274.0,622.0,72.7
655,Shinshu University,Japan,2021,17,527.0,1001.0,274.0,621.0,72.7
656,University of Macau,China,2021,80,527.0,539.0,274.0,639.0,72.7
657,Swinburne University of Technology,Australia,2021,24,527.0,1001.0,274.0,624.0,72.6
658,University of Campania Luigi Vanvitelli,Italy,2021,35,527.0,1001.0,274.0,625.0,72.6
659,Sciences Po,France,2021,31,527.0,57.0,62.0,1001.0,72.6
660,Loughborough University,United Kingdom,2021,45,527.0,1001.0,273.0,648.0,72.6
661,Loyola University Chicago,USA,2021,163,348.0,1001.0,274.0,632.0,72.6
662,University of Texas Medical Branch,USA,2021,164,527.0,1001.0,274.0,627.0,72.6
663,Tokyo Metropolitan University,Japan,2021,18,196.0,1001.0,274.0,661.0,72.6
664,University of Kent,United Kingdom,2021,46,527.0,877.0,274.0,634.0,72.6
665,Roma Tre University,Italy,2021,36,527.0,1001.0,274.0,630.0,72.6
666,University of Calabria,Italy,2021,37,527.0,1001.0,274.0,631.0,72.6
667,Massey University,New Zealand,2021,4,527.0,916.0,274.0,636.0,72.6
668,University of Haifa,Israel,2021,7,527.0,1001.0,274.0,633.0,72.6
669,Kanazawa University,Japan,2021,19,527.0,634.0,274.0,647.0,72.5
670,University of Wyoming,USA,2021,165,527.0,726.0,274.0,646.0,72.5
671,University of Málaga,Spain,2021,20,527.0,1001.0,274.0,637.0,72.5
672,Tokyo Medical and Dental University,Japan,2021,20,527.0,1001.0,274.0,638.0,72.5
673,Istanbul University,Turkey,2021,5,456.0,1001.0,274.0,643.0,72.5
674,University of Johannesburg,South Africa,2021,6,527.0,1001.0,274.0,642.0,72.5
675,University of Texas at San Antonio,USA,2021,166,527.0,1001.0,274.0,640.0,72.5
676,University of Ioannina,Greece,2021,4,527.0,1001.0,274.0,641.0,72.5
677,Zhejiang University of Technology,China,2021,81,527.0,1001.0,274.0,644.0,72.5
678,University of Szeged,Hungary,2021,2,527.0,1001.0,197.0,768.0,72.5
679,University of Fribourg,Switzerland,2021,11,527.0,299.0,274.0,686.0,72.5
680,"University of Maine, Orono",USA,2021,167,493.0,1001.0,121.0,881.0,72.5
681,Tianjin Medical University,China,2021,82,527.0,1001.0,274.0,645.0,72.5
682,Istanbul Technical University,Turkey,2021,6,527.0,860.0,274.0,650.0,72.4
683,Semmelweis University,Hungary,2021,3,527.0,1001.0,274.0,649.0,72.4
684,Nanchang University,China,2021,83,527.0,1001.0,274.0,651.0,72.4
